t, Obs_Wetland Cell 6 Water depth (m)_expression
40341.73000,0.828767
40341.74000,0.828666
40341.75000,0.828565
40341.76000,0.828463
40341.77000,0.828362
40341.78000,0.828261
40341.79000,0.828159
40341.80000,0.828058
40341.81000,0.827957
40341.82000,0.827856
40341.83000,0.827754
40341.84000,0.827653
40341.85000,0.827552
40341.86000,0.82745
40341.87000,0.827349
40341.88000,0.827248
40341.89000,0.827147
40341.90000,0.827045
40341.91000,0.826944
40341.92000,0.826843
40341.93000,0.826742
40341.94000,0.82664
40341.95000,0.826539
40341.96000,0.826438
40341.97000,0.826336
40341.98000,0.826235
40341.99000,0.826134
40342.00000,0.826033
40342.01000,0.825931
40342.02000,0.82583
40342.03000,0.825729
40342.04000,0.825627
40342.05000,0.825526
40342.06000,0.825425
40342.07000,0.825324
40342.08000,0.825222
40342.09000,0.825121
40342.10000,0.82502
40342.11000,0.824919
40342.12000,0.824817
40342.13000,0.8247
40342.14000,0.824283
40342.15000,0.823865
40342.16000,0.823447
40342.17000,0.823029
40342.18000,0.822611
40342.19000,0.822194
40342.20000,0.821776
40342.21000,0.821358
40342.22000,0.82094
40342.23000,0.820523
40342.24000,0.820105
40342.25000,0.819687
40342.26000,0.819269
40342.27000,0.818851
40342.28000,0.818434
40342.29000,0.818016
40342.30000,0.817598
40342.31000,0.81718
40342.32000,0.816762
40342.33000,0.816345
40342.34000,0.815927
40342.35000,0.815509
40342.36000,0.815091
40342.37000,0.814674
40342.38000,0.814256
40342.39000,0.813838
40342.40000,0.81342
40342.41000,0.813002
40342.42000,0.812585
40342.43000,0.812167
40342.44000,0.811749
40342.45000,0.811331
40342.46000,0.810914
40342.47000,0.810496
40342.48000,0.810078
40342.49000,0.80966
40342.50000,0.809242
40342.51000,0.808825
40342.52000,0.808407
40342.53000,0.807989
40342.54000,0.807571
40342.55000,0.807153
40342.56000,0.807023
40342.57000,0.806921
40342.58000,0.806819
40342.59000,0.806716
40342.60000,0.806614
40342.61000,0.806512
40342.62000,0.80641
40342.63000,0.806308
40342.64000,0.806206
40342.65000,0.806104
40342.66000,0.806002
40342.67000,0.805899
40342.68000,0.805797
40342.69000,0.805695
40342.70000,0.805593
40342.71000,0.805491
40342.72000,0.805389
40342.73000,0.805287
40342.74000,0.805185
40342.75000,0.805083
40342.76000,0.80498
40342.77000,0.804878
40342.78000,0.804776
40342.79000,0.804674
40342.80000,0.804572
40342.81000,0.80447
40342.82000,0.804368
40342.83000,0.804266
40342.84000,0.804163
40342.85000,0.804061
40342.86000,0.803959
40342.87000,0.803857
40342.88000,0.803755
40342.89000,0.803653
40342.90000,0.803551
40342.91000,0.803449
40342.92000,0.803346
40342.93000,0.803244
40342.94000,0.803142
40342.95000,0.80304
40342.96000,0.802938
40342.97000,0.802836
40342.98000,0.802614
40342.99000,0.802356
40343.00000,0.802098
40343.01000,0.801841
40343.02000,0.801583
40343.03000,0.801325
40343.04000,0.801067
40343.05000,0.800809
40343.06000,0.800552
40343.07000,0.800294
40343.08000,0.800036
40343.09000,0.799778
40343.10000,0.79952
40343.11000,0.799262
40343.12000,0.799005
40343.13000,0.798747
40343.14000,0.798489
40343.15000,0.798231
40343.16000,0.797973
40343.17000,0.797716
40343.18000,0.797458
40343.19000,0.7972
40343.20000,0.796942
40343.21000,0.796684
40343.22000,0.796427
40343.23000,0.796169
40343.24000,0.795911
40343.25000,0.795653
40343.26000,0.795395
40343.27000,0.795138
40343.28000,0.79488
40343.29000,0.794622
40343.30000,0.794364
40343.31000,0.794106
40343.32000,0.793848
40343.33000,0.793591
40343.34000,0.793333
40343.35000,0.793075
40343.36000,0.792817
40343.37000,0.792559
40343.38000,0.792302
40343.39000,0.792044
40343.40000,0.791943
40343.41000,0.791935
40343.42000,0.791926
40343.43000,0.791918
40343.44000,0.791909
40343.45000,0.791901
40343.46000,0.791892
40343.47000,0.791884
40343.48000,0.791875
40343.49000,0.791867
40343.50000,0.791858
40343.51000,0.79185
40343.52000,0.791842
40343.53000,0.791833
40343.54000,0.791825
40343.55000,0.791816
40343.56000,0.791808
40343.57000,0.791799
40343.58000,0.791791
40343.59000,0.791782
40343.60000,0.791774
40343.61000,0.791765
40343.62000,0.791757
40343.63000,0.791749
40343.64000,0.79174
40343.65000,0.791732
40343.66000,0.791723
40343.67000,0.791715
40343.68000,0.791706
40343.69000,0.791698
40343.70000,0.791581
40343.71000,0.791741
40343.72000,0.792366
40343.73000,0.793649
40343.74000,0.795764
40343.75000,0.798827
40343.76000,0.80291
40343.77000,0.808043
40343.78000,0.815333
40343.79000,0.825413
40343.80000,0.838661
40343.81000,0.855206
40343.82000,0.871401
40343.83000,0.884958
40343.84000,0.895101
40343.85000,0.901598
40343.86000,0.909279
40343.87000,0.909481
40343.88000,0.909683
40343.89000,0.909884
40343.90000,0.910086
40343.91000,0.910287
40343.92000,0.910489
40343.93000,0.91069
40343.94000,0.910892
40343.95000,0.911094
40343.96000,0.911295
40343.97000,0.911273
40343.98000,0.91125
40343.99000,0.911228
40344.00000,0.911206
40344.01000,0.911184
40344.02000,0.911161
40344.03000,0.911139
40344.04000,0.911117
40344.05000,0.911094
40344.06000,0.911072
40344.07000,0.91105
40344.08000,0.911027
40344.09000,0.911005
40344.10000,0.910898
40344.11000,0.910749
40344.12000,0.9106
40344.13000,0.910451
40344.14000,0.910302
40344.15000,0.910153
40344.16000,0.910004
40344.17000,0.909855
40344.18000,0.909706
40344.19000,0.909556
40344.20000,0.909407
40344.21000,0.909258
40344.22000,0.909109
40344.23000,0.90896
40344.24000,0.908811
40344.25000,0.908662
40344.26000,0.908513
40344.27000,0.908364
40344.28000,0.908287
40344.29000,0.90822
40344.30000,0.908153
40344.31000,0.908086
40344.32000,0.908019
40344.33000,0.907952
40344.34000,0.907884
40344.35000,0.907817
40344.36000,0.90775
40344.37000,0.907683
40344.38000,0.907616
40344.39000,0.907549
40344.40000,0.907481
40344.41000,0.907414
40344.42000,0.907347
40344.43000,0.90728
40344.44000,0.907213
40344.45000,0.907139
40344.46000,0.907011
40344.47000,0.906883
40344.48000,0.906756
40344.49000,0.906391
40344.50000,0.906082
40344.51000,0.90586
40344.52000,0.905761
40344.53000,0.905715
40344.54000,0.905679
40344.55000,0.905617
40344.56000,0.9055
40344.57000,0.902625
40344.58000,0.902308
40344.59000,0.90199
40344.60000,0.901673
40344.61000,0.901355
40344.62000,0.901038
40344.63000,0.900721
40344.64000,0.900403
40344.65000,0.900086
40344.66000,0.899769
40344.67000,0.899451
40344.68000,0.899341
40344.69000,0.899232
40344.70000,0.899122
40344.71000,0.899012
40344.72000,0.898903
40344.73000,0.898793
40344.74000,0.898683
40344.75000,0.898574
40344.76000,0.898464
40344.77000,0.898354
40344.78000,0.898245
40344.79000,0.898135
40344.80000,0.898025
40344.81000,0.89791
40344.82000,0.897793
40344.83000,0.897675
40344.84000,0.897558
40344.85000,0.89744
40344.86000,0.897323
40344.87000,0.897205
40344.88000,0.897087
40344.89000,0.89697
40344.90000,0.896852
40344.91000,0.896735
40344.92000,0.896617
40344.93000,0.8965
40344.94000,0.896382
40344.95000,0.896265
40344.96000,0.896147
40344.97000,0.896029
40344.98000,0.895912
40344.99000,0.895858
40345.00000,0.895813
40345.01000,0.895767
40345.02000,0.895721
40345.03000,0.895676
40345.04000,0.89563
40345.05000,0.895585
40345.06000,0.895539
40345.07000,0.895493
40345.08000,0.895448
40345.09000,0.895402
40345.10000,0.895357
40345.11000,0.895311
40345.12000,0.895265
40345.13000,0.89522
40345.14000,0.895174
40345.15000,0.895128
40345.16000,0.895083
40345.17000,0.895037
40345.18000,0.894992
40345.19000,0.894946
40345.20000,0.8949
40345.21000,0.894855
40345.22000,0.894813
40345.23000,0.894791
40345.24000,0.894768
40345.25000,0.894745
40345.26000,0.894723
40345.27000,0.8947
40345.28000,0.894677
40345.29000,0.894655
40345.30000,0.894632
40345.31000,0.894609
40345.32000,0.894587
40345.33000,0.894383
40345.34000,0.894237
40345.35000,0.894183
40345.36000,0.894195
40345.37000,0.894218
40345.38000,0.894214
40345.39000,0.894151
40345.40000,0.893362
40345.41000,0.893302
40345.42000,0.893242
40345.43000,0.893182
40345.44000,0.893122
40345.45000,0.892916
40345.46000,0.892772
40345.47000,0.892722
40345.48000,0.89279
40345.49000,0.892882
40345.50000,0.892955
40345.51000,0.892972
40345.52000,0.892907
40345.53000,0.890153
40345.54000,0.889777
40345.55000,0.889402
40345.56000,0.889026
40345.57000,0.888651
40345.58000,0.888276
40345.59000,0.8879
40345.60000,0.887525
40345.61000,0.88715
40345.62000,0.886774
40345.63000,0.886399
40345.64000,0.886236
40345.65000,0.886073
40345.66000,0.885909
40345.67000,0.885746
40345.68000,0.885583
40345.69000,0.885419
40345.70000,0.885256
40345.71000,0.885093
40345.72000,0.88493
40345.73000,0.884766
40345.74000,0.884603
40345.75000,0.88444
40345.76000,0.884277
40345.77000,0.884145
40345.78000,0.884029
40345.79000,0.883914
40345.80000,0.883798
40345.81000,0.883682
40345.82000,0.883566
40345.83000,0.88345
40345.84000,0.883335
40345.85000,0.883219
40345.86000,0.883103
40345.87000,0.882987
40345.88000,0.882871
40345.89000,0.882756
40345.90000,0.88264
40345.91000,0.882524
40345.92000,0.882408
40345.93000,0.882293
40345.94000,0.882177
40345.95000,0.882052
40345.96000,0.881927
40345.97000,0.881801
40345.98000,0.881676
40345.99000,0.88155
40346.00000,0.881425
40346.01000,0.881299
40346.02000,0.881174
40346.03000,0.881048
40346.04000,0.880923
40346.05000,0.880797
40346.06000,0.880672
40346.07000,0.880546
40346.08000,0.880421
40346.09000,0.880295
40346.10000,0.880169
40346.11000,0.880044
40346.12000,0.879918
40346.13000,0.879793
40346.14000,0.879667
40346.15000,0.879542
40346.16000,0.879416
40346.17000,0.879291
40346.18000,0.87908
40346.19000,0.878494
40346.20000,0.877908
40346.21000,0.877321
40346.22000,0.876735
40346.23000,0.876149
40346.24000,0.875563
40346.25000,0.874976
40346.26000,0.87439
40346.27000,0.873804
40346.28000,0.873218
40346.29000,0.872632
40346.30000,0.872045
40346.31000,0.871459
40346.32000,0.870873
40346.33000,0.870287
40346.34000,0.869701
40346.35000,0.869114
40346.36000,0.868528
40346.37000,0.867942
40346.38000,0.867356
40346.39000,0.866769
40346.40000,0.866183
40346.41000,0.865597
40346.42000,0.865011
40346.43000,0.864425
40346.44000,0.863838
40346.45000,0.863252
40346.46000,0.862666
40346.47000,0.86208
40346.48000,0.861494
40346.49000,0.860907
40346.50000,0.860604
40346.51000,0.860504
40346.52000,0.860404
40346.53000,0.860305
40346.54000,0.860205
40346.55000,0.860105
40346.56000,0.860006
40346.57000,0.859906
40346.58000,0.859807
40346.59000,0.859707
40346.60000,0.859607
40346.61000,0.859508
40346.62000,0.859408
40346.63000,0.859309
40346.64000,0.859209
40346.65000,0.859109
40346.66000,0.85901
40346.67000,0.85891
40346.68000,0.858811
40346.69000,0.858711
40346.70000,0.858611
40346.71000,0.858512
40346.72000,0.858412
40346.73000,0.858313
40346.74000,0.858213
40346.75000,0.858113
40346.76000,0.858014
40346.77000,0.857914
40346.78000,0.857814
40346.79000,0.857715
40346.80000,0.857615
40346.81000,0.857516
40346.82000,0.857416
40346.83000,0.857316
40346.84000,0.857217
40346.85000,0.857117
40346.86000,0.857018
40346.87000,0.856918
40346.88000,0.856818
40346.89000,0.856719
40346.90000,0.856619
40346.91000,0.85652
40346.92000,0.856334
40346.93000,0.856038
40346.94000,0.855742
40346.95000,0.855446
40346.96000,0.855151
40346.97000,0.854855
40346.98000,0.854559
40346.99000,0.854263
40347.00000,0.853967
40347.01000,0.853672
40347.02000,0.853376
40347.03000,0.85308
40347.04000,0.852784
40347.05000,0.852489
40347.06000,0.852193
40347.07000,0.851897
40347.08000,0.851601
40347.09000,0.851305
40347.10000,0.85101
40347.11000,0.850714
40347.12000,0.850418
40347.13000,0.850122
40347.14000,0.849827
40347.15000,0.849531
40347.16000,0.849235
40347.17000,0.848939
40347.18000,0.848644
40347.19000,0.848348
40347.20000,0.848052
40347.21000,0.847756
40347.22000,0.84746
40347.23000,0.847165
40347.24000,0.846869
40347.25000,0.846573
40347.26000,0.846277
40347.27000,0.845982
40347.28000,0.845686
40347.29000,0.84539
40347.30000,0.845094
40347.31000,0.844799
40347.32000,0.844503
40347.33000,0.844207
40347.34000,0.843951
40347.35000,0.843786
40347.36000,0.843621
40347.37000,0.843456
40347.38000,0.843291
40347.39000,0.843127
40347.40000,0.842962
40347.41000,0.842797
40347.42000,0.842632
40347.43000,0.842467
40347.44000,0.842302
40347.45000,0.842138
40347.46000,0.841973
40347.47000,0.841808
40347.48000,0.841643
40347.49000,0.841478
40347.50000,0.841314
40347.51000,0.841149
40347.52000,0.840984
40347.53000,0.840819
40347.54000,0.840654
40347.55000,0.84049
40347.56000,0.840325
40347.57000,0.84016
40347.58000,0.839995
40347.59000,0.83983
40347.60000,0.839665
40347.61000,0.839501
40347.62000,0.839336
40347.63000,0.839171
40347.64000,0.839006
40347.65000,0.838841
40347.66000,0.838677
40347.67000,0.838512
40347.68000,0.838347
40347.69000,0.838182
40347.70000,0.838017
40347.71000,0.837853
40347.72000,0.837688
40347.73000,0.837523
40347.74000,0.837358
40347.75000,0.837193
40347.76000,0.837039
40347.77000,0.836938
40347.78000,0.836836
40347.79000,0.836735
40347.80000,0.836634
40347.81000,0.836533
40347.82000,0.836432
40347.83000,0.836331
40347.84000,0.83623
40347.85000,0.836128
40347.86000,0.836027
40347.87000,0.835926
40347.88000,0.835825
40347.89000,0.835724
40347.90000,0.835623
40347.91000,0.835522
40347.92000,0.835421
40347.93000,0.835319
40347.94000,0.835218
40347.95000,0.835117
40347.96000,0.835016
40347.97000,0.834915
40347.98000,0.834814
40347.99000,0.834713
40348.00000,0.834612
40348.01000,0.83451
40348.02000,0.834409
40348.03000,0.834308
40348.04000,0.834207
40348.05000,0.834106
40348.06000,0.834005
40348.07000,0.833904
40348.08000,0.833802
40348.09000,0.833701
40348.10000,0.8336
40348.11000,0.833499
40348.12000,0.833398
40348.13000,0.833297
40348.14000,0.833196
40348.15000,0.833095
40348.16000,0.832993
40348.17000,0.832892
40348.18000,0.832785
40348.19000,0.832399
40348.20000,0.832012
40348.21000,0.831626
40348.22000,0.83124
40348.23000,0.830853
40348.24000,0.830467
40348.25000,0.83008
40348.26000,0.829694
40348.27000,0.829307
40348.28000,0.828921
40348.29000,0.828535
40348.30000,0.828148
40348.31000,0.827762
40348.32000,0.827375
40348.33000,0.826989
40348.34000,0.826603
40348.35000,0.826216
40348.36000,0.82583
40348.37000,0.825443
40348.38000,0.825057
40348.39000,0.82467
40348.40000,0.824284
40348.41000,0.823898
40348.42000,0.823511
40348.43000,0.823125
40348.44000,0.822738
40348.45000,0.822352
40348.46000,0.821965
40348.47000,0.821579
40348.48000,0.821193
40348.49000,0.820806
40348.50000,0.82042
40348.51000,0.820033
40348.52000,0.819647
40348.53000,0.81926
40348.54000,0.818874
40348.55000,0.818488
40348.56000,0.818101
40348.57000,0.817715
40348.58000,0.817328
40348.59000,0.816942
40348.60000,0.816556
40348.61000,0.816403
40348.62000,0.816282
40348.63000,0.816162
40348.64000,0.816041
40348.65000,0.81592
40348.66000,0.815799
40348.67000,0.815679
40348.68000,0.815558
40348.69000,0.815437
40348.70000,0.815316
40348.71000,0.815196
40348.72000,0.815075
40348.73000,0.814954
40348.74000,0.814834
40348.75000,0.814713
40348.76000,0.814592
40348.77000,0.814471
40348.78000,0.814351
40348.79000,0.81423
40348.80000,0.814109
40348.81000,0.813988
40348.82000,0.813868
40348.83000,0.813747
40348.84000,0.813626
40348.85000,0.813506
40348.86000,0.813385
40348.87000,0.813264
40348.88000,0.813143
40348.89000,0.813023
40348.90000,0.812902
40348.91000,0.812781
40348.92000,0.81266
40348.93000,0.81254
40348.94000,0.812419
40348.95000,0.812298
40348.96000,0.812177
40348.97000,0.812057
40348.98000,0.811936
40348.99000,0.811815
40349.00000,0.811695
40349.01000,0.811574
40349.02000,0.811453
40349.03000,0.8111
40349.04000,0.810665
40349.05000,0.810231
40349.06000,0.809796
40349.07000,0.809362
40349.08000,0.808927
40349.09000,0.808492
40349.10000,0.808058
40349.11000,0.807623
40349.12000,0.807189
40349.13000,0.806754
40349.14000,0.806319
40349.15000,0.805885
40349.16000,0.80545
40349.17000,0.805016
40349.18000,0.804581
40349.19000,0.804146
40349.20000,0.803712
40349.21000,0.803277
40349.22000,0.802843
40349.23000,0.802408
40349.24000,0.801974
40349.25000,0.801539
40349.26000,0.801104
40349.27000,0.80067
40349.28000,0.800235
40349.29000,0.799801
40349.30000,0.799366
40349.31000,0.798931
40349.32000,0.798497
40349.33000,0.798062
40349.34000,0.797628
40349.35000,0.797193
40349.36000,0.796758
40349.37000,0.796324
40349.38000,0.795889
40349.39000,0.795455
40349.40000,0.79502
40349.41000,0.794585
40349.42000,0.794151
40349.43000,0.793716
40349.44000,0.793282
40349.45000,0.792847
40349.46000,0.792413
40349.47000,0.791978
40349.48000,0.791543
40349.49000,0.791109
40349.50000,0.790674
40349.51000,0.79024
40349.52000,0.789805
40349.53000,0.789616
40349.54000,0.789514
40349.55000,0.789411
40349.56000,0.789309
40349.57000,0.789206
40349.58000,0.789103
40349.59000,0.789001
40349.60000,0.788898
40349.61000,0.788796
40349.62000,0.788693
40349.63000,0.78859
40349.64000,0.788488
40349.65000,0.788385
40349.66000,0.788283
40349.67000,0.78818
40349.68000,0.788077
40349.69000,0.787975
40349.70000,0.787872
40349.71000,0.78777
40349.72000,0.787667
40349.73000,0.787564
40349.74000,0.787462
40349.75000,0.787359
40349.76000,0.787257
40349.77000,0.787154
40349.78000,0.787051
40349.79000,0.786949
40349.80000,0.786846
40349.81000,0.786744
40349.82000,0.786641
40349.83000,0.786538
40349.84000,0.786436
40349.85000,0.786333
40349.86000,0.786231
40349.87000,0.786128
40349.88000,0.786025
40349.89000,0.785923
40349.90000,0.78582
40349.91000,0.785718
40349.92000,0.785615
40349.93000,0.785512
40349.94000,0.78541
40349.95000,0.785307
40349.96000,0.785205
40349.97000,0.785102
40349.98000,0.784999
40349.99000,0.784897
40350.00000,0.784794
40350.01000,0.784692
40350.02000,0.784589
40350.03000,0.78424
40350.04000,0.783805
40350.05000,0.78337
40350.06000,0.782935
40350.07000,0.7825
40350.08000,0.782065
40350.09000,0.78163
40350.10000,0.781195
40350.11000,0.780759
40350.12000,0.780324
40350.13000,0.779889
40350.14000,0.779454
40350.15000,0.779019
40350.16000,0.778584
40350.17000,0.778149
40350.18000,0.777714
40350.19000,0.777279
40350.20000,0.776844
40350.21000,0.776409
40350.22000,0.775973
40350.23000,0.775538
40350.24000,0.775103
40350.25000,0.774668
40350.26000,0.774233
40350.27000,0.773798
40350.28000,0.773363
40350.29000,0.772928
40350.30000,0.772493
40350.31000,0.772058
40350.32000,0.771623
40350.33000,0.771188
40350.34000,0.770752
40350.35000,0.770317
40350.36000,0.769882
40350.37000,0.769447
40350.38000,0.769012
40350.39000,0.768577
40350.40000,0.768142
40350.41000,0.767707
40350.42000,0.767272
40350.43000,0.766837
40350.44000,0.766402
40350.45000,0.765966
40350.46000,0.765531
40350.47000,0.765096
40350.48000,0.764661
40350.49000,0.764226
40350.50000,0.763791
40350.51000,0.763356
40350.52000,0.762921
40350.53000,0.762732
40350.54000,0.762628
40350.55000,0.762525
40350.56000,0.762422
