t,Obs_Underdrain flow (m3/day)_expression_noisy
40281.64,0
40281.65,0
40281.66,0
40281.67,0
40281.68,0
40281.69,0
40281.7,0
40281.71,0
40281.72,0
40281.73,0
40281.74,0
40281.75,0
40281.76,0
40281.77,0
40281.78,0
40281.79,0
40281.8,0
40281.81,0
40281.82,0
40281.83,0
40281.84,0
40281.85,0
40281.86,0
40281.87,0
40281.88,0
40281.89,0
40281.9,0
40281.91,0
40281.92,0
40281.93,0
40281.94,0
40281.95,0
40281.96,0
40281.97,0
40281.98,0
40281.99,0
40282,0
40282.01,0
40282.02,0
40282.03,0
40282.04,0
40282.05,0
40282.06,0
40282.07,0
40282.08,0
40282.09,0
40282.1,0
40282.11,0
40282.12,0
40282.13,0
40282.14,0
40282.15,0
40282.16,0
40282.17,0
40282.18,0
40282.19,0
40282.2,0
40282.21,0
40282.22,0
40282.23,0
40282.24,0
40282.25,0
40282.26,0
40282.27,0
40282.28,0
40282.29,0
40282.3,0
40282.31,0
40282.32,0
40282.33,0
40282.34,0
40282.35,0
40282.36,0
40282.37,0
40282.38,0
40282.39,0
40282.4,0
40282.41,0
40282.42,0
40282.43,0
40282.44,0
40282.45,0
40282.46,0
40282.47,0
40282.48,0
40282.49,0
40282.5,0
40282.51,0
40282.52,0
40282.53,0
40282.54,0
40282.55,0
40282.56,0
40282.57,0
40282.58,0
40282.59,0
40282.6,0
40282.61,0
40282.62,0
40282.63,0
40282.64,0
40282.65,0
40282.66,0
40282.67,0
40282.68,0
40282.69,0
40282.7,0
40282.71,0
40282.72,0
40282.73,0
40282.74,0
40282.75,0
40282.76,0
40282.77,0
40282.78,0
40282.79,0
40282.8,0
40282.81,0
40282.82,0
40282.83,0
40282.84,0
40282.85,0
40282.86,0
40282.87,0
40282.88,0
40282.89,0
40282.9,0
40282.91,0
40282.92,0
40282.93,0
40282.94,0
40282.95,0
40282.96,0
40282.97,0
40282.98,0
40282.99,0
40283,0
40283.01,0
40283.02,0
40283.03,0
40283.04,0
40283.05,0
40283.06,0
40283.07,0
40283.08,0
40283.09,0
40283.1,0
40283.11,0
40283.12,0
40283.13,0
40283.14,0
40283.15,0
40283.16,0
40283.17,0
40283.18,0
40283.19,0
40283.2,0
40283.21,0
40283.22,0
40283.23,0
40283.24,0
40283.25,0
40283.26,0
40283.27,0
40283.28,0
40283.29,0
40283.3,0
40283.31,0
40283.32,0
40283.33,0
40283.34,0
40283.35,0
40283.36,0
40283.37,0
40283.38,0
40283.39,0
40283.4,0
40283.41,0
40283.42,0
40283.43,0
40283.44,0
40283.45,0
40283.46,0
40283.47,0
40283.48,0
40283.49,0
40283.5,0
40283.51,0
40283.52,0
40283.53,0
40283.54,0
40283.55,0
40283.56,0
40283.57,0
40283.58,0
40283.59,0
40283.6,0
40283.61,0
40283.62,0
40283.63,0
40283.64,0
40283.65,0
40283.66,0
40283.67,0
40283.68,0
40283.69,0
40283.7,0
40283.71,0
40283.72,0
40283.73,0
40283.74,0
40283.75,0
40283.76,0
40283.77,0
40283.78,0
40283.79,0
40283.8,0
40283.81,0
40283.82,0
40283.83,0
40283.84,0
40283.85,0
40283.86,0
40283.87,0
40283.88,0
40283.89,0
40283.9,0
40283.91,0
40283.92,0
40283.93,0
40283.94,0
40283.95,0
40283.96,0
40283.97,0
40283.98,0
40283.99,0
40284,0
40284.01,0
40284.02,0
40284.03,0
40284.04,0
40284.05,0
40284.06,0
40284.07,0
40284.08,0
40284.09,0
40284.1,0
40284.11,0
40284.12,0
40284.13,0
40284.14,0
40284.15,0
40284.16,0
40284.17,0
40284.18,0
40284.19,0
40284.2,0
40284.21,0
40284.22,0
40284.23,0
40284.24,0
40284.25,0
40284.26,0
40284.27,0
40284.28,0
40284.29,0
40284.3,0
40284.31,0
40284.32,0
40284.33,0
40284.34,0
40284.35,0
40284.36,0
40284.37,0
40284.38,0
40284.39,0
40284.4,0
40284.41,0
40284.42,0
40284.43,0
40284.44,0
40284.45,0
40284.46,0
40284.47,0
40284.48,0
40284.49,0
40284.5,0
40284.51,0
40284.52,0
40284.53,0
40284.54,0
40284.55,0
40284.56,0
40284.57,0
40284.58,0
40284.59,0
40284.6,0
40284.61,0
40284.62,0
40284.63,0
40284.64,0
40284.65,0
40284.66,0
40284.67,0
40284.68,0
40284.69,0
40284.7,0
40284.71,0
40284.72,0
40284.73,0
40284.74,0
40284.75,0
40284.76,0
40284.77,0
40284.78,0
40284.79,0
40284.8,0
40284.81,0
40284.82,0
40284.83,0
40284.84,0
40284.85,0
40284.86,0
40284.87,0
40284.88,0
40284.89,0
40284.9,0
40284.91,0
40284.92,0
40284.93,0
40284.94,0
40284.95,0
40284.96,0
40284.97,0
40284.98,0
40284.99,0
40285,0
40285.01,0
40285.02,0
40285.03,0
40285.04,0
40285.05,0
40285.06,0
40285.07,0
40285.08,0
40285.09,0
40285.1,0
40285.11,0
40285.12,0
40285.13,0
40285.14,0
40285.15,0
40285.16,0
40285.17,0
40285.18,0
40285.19,0
40285.2,0
40285.21,0
40285.22,0
40285.23,0
40285.24,0
40285.25,0
40285.26,0
40285.27,0
40285.28,0
40285.29,0
40285.3,0
40285.31,0
40285.32,0
40285.33,0
40285.34,0
40285.35,0
40285.36,0
40285.37,0
40285.38,0
40285.39,0
40285.4,0
40285.41,0
40285.42,0
40285.43,0
40285.44,0
40285.45,0
40285.46,0
40285.47,0
40285.48,0
40285.49,0
40285.5,0
40285.51,0
40285.52,0
40285.53,0
40285.54,0
40285.55,0
40285.56,0
40285.57,0
40285.58,0
40285.59,0
40285.6,0
40285.61,0
40285.62,0
40285.63,0
40285.64,0
40285.65,0
40285.66,0
40285.67,0
40285.68,0
40285.69,0
40285.7,0
40285.71,0
40285.72,0
40285.73,0
40285.74,0
40285.75,0
40285.76,0
40285.77,0
40285.78,0
40285.79,0
40285.8,0
40285.81,0
40285.82,0
40285.83,0
40285.84,0
40285.85,0
40285.86,0
40285.87,0
40285.88,0
40285.89,0
40285.9,0
40285.91,0
40285.92,0
40285.93,0
40285.94,0
40285.95,0
40285.96,0
40285.97,0
40285.98,0
40285.99,0
40286,0
40286.01,0
40286.02,0
40286.03,0
40286.04,0
40286.05,0
40286.06,0
40286.07,0
40286.08,0
40286.09,0
40286.1,0
40286.11,0
40286.12,0
40286.13,0
40286.14,0
40286.15,0
40286.16,0
40286.17,0
40286.18,0
40286.19,0
40286.2,0
40286.21,0
40286.22,0
40286.23,0
40286.24,0
40286.25,0
40286.26,0
40286.27,0
40286.28,0
40286.29,0
40286.3,0
40286.31,0
40286.32,0
40286.33,0
40286.34,0
40286.35,0
40286.36,0
40286.37,0
40286.38,0
40286.39,0
40286.4,0
40286.41,0
40286.42,0
40286.43,0
40286.44,0
40286.45,0
40286.46,0
40286.47,0
40286.48,0
40286.49,0
40286.5,0
40286.51,0
40286.52,0
40286.53,0
40286.54,0
40286.55,0
40286.56,0
40286.57,0
40286.58,0
40286.59,0
40286.6,0
40286.61,0
40286.62,0
40286.63,0
40286.64,0
40286.65,0
40286.66,0
40286.67,0
40286.68,0
40286.69,0
40286.7,0
40286.71,0
40286.72,0
40286.73,0
40286.74,0
40286.75,0
40286.76,0
40286.77,0
40286.78,0
40286.79,0
40286.8,0
40286.81,0
40286.82,0
40286.83,0
40286.84,0
40286.85,0
40286.86,0
40286.87,0
40286.88,0
40286.89,0
40286.9,0
40286.91,0
40286.92,0
40286.93,0
40286.94,0
40286.95,0
40286.96,0
40286.97,0
40286.98,0
40286.99,0
40287,0
40287.01,0
40287.02,0
40287.03,0
40287.04,0
40287.05,0
40287.06,0
40287.07,0
40287.08,0
40287.09,0
40287.1,0
40287.11,0
40287.12,0
40287.13,0
40287.14,0
40287.15,0
40287.16,0
40287.17,0
40287.18,0
40287.19,0
40287.2,0
40287.21,0
40287.22,0
40287.23,0
40287.24,0
40287.25,0
40287.26,0
40287.27,0
40287.28,0
40287.29,0
40287.3,0
40287.31,0
40287.32,0
40287.33,0
40287.34,0
40287.35,0
40287.36,0
40287.37,0
40287.38,0
40287.39,0
40287.4,0
40287.41,0
40287.42,0
40287.43,0
40287.44,0
40287.45,0
40287.46,0
40287.47,0
40287.48,0
40287.49,0
40287.5,0
40287.51,0
40287.52,0
40287.53,0
40287.54,0
40287.55,0
40287.56,0
40287.57,0
40287.58,0
40287.59,0
40287.6,0
40287.61,0
40287.62,0
40287.63,0
40287.64,0
40287.65,0
40287.66,0
40287.67,0
40287.68,0
40287.69,0
40287.7,0
40287.71,0
40287.72,0
40287.73,0
40287.74,0
40287.75,0
40287.76,0
40287.77,0
40287.78,0
40287.79,0
40287.8,0
40287.81,0
40287.82,0
40287.83,0
40287.84,0
40287.85,0
40287.86,0
40287.87,0
40287.88,0
40287.89,0
40287.9,0
40287.91,0
40287.92,0
40287.93,0
40287.94,0
40287.95,0
40287.96,0
40287.97,0
40287.98,0
40287.99,0
40288,0
40288.01,0
40288.02,0
40288.03,0
40288.04,0
40288.05,0
40288.06,0
40288.07,0
40288.08,0
40288.09,0
40288.1,0
40288.11,0
40288.12,0
40288.13,0
40288.14,0
40288.15,0
40288.16,0
40288.17,0
40288.18,0
40288.19,0
40288.2,0
40288.21,0
40288.22,0
40288.23,0
40288.24,0
40288.25,0
40288.26,0
40288.27,0
40288.28,0
40288.29,0
40288.3,0
40288.31,0
40288.32,0
40288.33,0
40288.34,0
40288.35,0
40288.36,0
40288.37,0
40288.38,0
40288.39,0
40288.4,0
40288.41,0
40288.42,0
40288.43,0
40288.44,0
40288.45,0
40288.46,0
40288.47,0
40288.48,0
40288.49,0
40288.5,0
40288.51,0
40288.52,0
40288.53,0
40288.54,0
40288.55,0
40288.56,0
40288.57,0
40288.58,0
40288.59,0
40288.6,0
40288.61,0
40288.62,0
40288.63,0
40288.64,0
40288.65,0
40288.66,0
40288.67,0
40288.68,0
40288.69,0
40288.7,0
40288.71,0
40288.72,0
40288.73,0
40288.74,0
40288.75,0
40288.76,0
40288.77,0
40288.78,0
40288.79,0
40288.8,0
40288.81,0
40288.82,0
40288.83,0
40288.84,0
40288.85,0
40288.86,0
40288.87,0
40288.88,0
40288.89,0
40288.9,0
40288.91,0
40288.92,0
40288.93,0
40288.94,0
40288.95,0
40288.96,0
40288.97,0
40288.98,0
40288.99,0
40289,0
40289.01,0
40289.02,0
40289.03,0
40289.04,0
40289.05,0
40289.06,0
40289.07,0
40289.08,0
40289.09,0
40289.1,0
40289.11,0
40289.12,0
40289.13,0
40289.14,0
40289.15,0
40289.16,0
40289.17,0
40289.18,0
40289.19,0
40289.2,0
40289.21,0
40289.22,0
40289.23,0
40289.24,0
40289.25,0
40289.26,0
40289.27,0
40289.28,0
40289.29,0
40289.3,0
40289.31,0
40289.32,0
40289.33,0
40289.34,0
40289.35,0
40289.36,0
40289.37,0
40289.38,0
40289.39,0
40289.4,0
40289.41,0
40289.42,0
40289.43,0
40289.44,0
40289.45,0
40289.46,0
40289.47,0
40289.48,0
40289.49,0
40289.5,0
40289.51,0
40289.52,0
40289.53,0
40289.54,0
40289.55,0
40289.56,0
40289.57,0
40289.58,0
40289.59,0
40289.6,0
40289.61,0
40289.62,0
40289.63,0
40289.64,0
40289.65,0
40289.66,0
40289.67,0
40289.68,0
40289.69,0
40289.7,0
40289.71,0
40289.72,0
40289.73,0
40289.74,0
40289.75,0
40289.76,0
40289.77,0
40289.78,0
40289.79,0
40289.8,0
40289.81,0
40289.82,0
40289.83,0
40289.84,0
40289.85,0
40289.86,0
40289.87,0
40289.88,0
40289.89,0
40289.9,0
40289.91,0
40289.92,0
40289.93,0
40289.94,0
40289.95,0
40289.96,0
40289.97,0
40289.98,0
40289.99,0
40290,0
40290.01,0
40290.02,0
40290.03,0
40290.04,0
40290.05,0
40290.06,0
40290.07,0
40290.08,0
40290.09,0
40290.1,0
40290.11,0
40290.12,0
40290.13,0
40290.14,0
40290.15,0
40290.16,0
40290.17,0
40290.18,0
40290.19,0
40290.2,0
40290.21,0
40290.22,0
40290.23,0
40290.24,0
40290.25,0
40290.26,0
40290.27,0
40290.28,0
40290.29,0
40290.3,0
40290.31,0
40290.32,0
40290.33,0
40290.34,0
40290.35,0
40290.36,0
40290.37,0
40290.38,0
40290.39,0
40290.4,0
40290.41,0
40290.42,0
40290.43,0
40290.44,0
40290.45,0
40290.46,0
40290.47,0
40290.48,0
40290.49,0
40290.5,0
40290.51,0
40290.52,0
40290.53,0
40290.54,0
40290.55,0
40290.56,0
40290.57,0
40290.58,0
40290.59,0
40290.6,0
40290.61,0
40290.62,0
40290.63,0
40290.64,0
40290.65,0
40290.66,0
40290.67,0
40290.68,0
40290.69,0
40290.7,0
40290.71,0
40290.72,0
40290.73,0
40290.74,0
40290.75,0
40290.76,0
40290.77,0
40290.78,0
40290.79,0
40290.8,0
40290.81,0
40290.82,0
40290.83,0
40290.84,0
40290.85,0
40290.86,0
40290.87,0
40290.88,0
40290.89,0
40290.9,0
40290.91,0
40290.92,0
40290.93,0
40290.94,0
40290.95,0
40290.96,0
40290.97,0
40290.98,0
40290.99,0
40291,0
40291.01,0
40291.02,0
40291.03,0
40291.04,0
40291.05,0
40291.06,0
40291.07,0
40291.08,0
40291.09,0
40291.1,0
40291.11,0
40291.12,0
40291.13,0
40291.14,0
40291.15,0
40291.16,0
40291.17,0
40291.18,0
40291.19,0
40291.2,0
40291.21,0
40291.22,0
40291.23,0
40291.24,0
40291.25,0
40291.26,0
40291.27,0
40291.28,0
40291.29,0
40291.3,0
40291.31,0
40291.32,0
40291.33,0
40291.34,0
40291.35,0
40291.36,0
40291.37,0
40291.38,0
40291.39,0
40291.4,0
40291.41,0
40291.42,0
40291.43,0
40291.44,0
40291.45,0
40291.46,0
40291.47,0
40291.48,0
40291.49,0
40291.5,0
40291.51,0
40291.52,0
40291.53,0
40291.54,0
40291.55,0
40291.56,0
40291.57,0
40291.58,0
40291.59,0
40291.6,0
40291.61,0
40291.62,0
40291.63,0
40291.64,0
40291.65,0
40291.66,0
40291.67,0
40291.68,0
40291.69,0
40291.7,0
40291.71,0
40291.72,0
40291.73,0
40291.74,0
40291.75,0
40291.76,0
40291.77,0
40291.78,0
40291.79,0
40291.8,0
40291.81,0
40291.82,0
40291.83,0
40291.84,0
40291.85,0
40291.86,0
40291.87,0
40291.88,0
40291.89,0
40291.9,0
40291.91,0
40291.92,0
40291.93,0
40291.94,0
40291.95,0
40291.96,0
40291.97,0
40291.98,0
40291.99,0
40292,0
40292.01,0
40292.02,0
40292.03,0
40292.04,0
40292.05,0
40292.06,0
40292.07,0
40292.08,0
40292.09,0
40292.1,0
40292.11,0
40292.12,0
40292.13,0
40292.14,0
40292.15,0
40292.16,0
40292.17,0
40292.18,0
40292.19,0
40292.2,0
40292.21,0
40292.22,0
40292.23,0
40292.24,0
40292.25,0
40292.26,0
40292.27,0
40292.28,0
40292.29,0
40292.3,0
40292.31,0
40292.32,0
40292.33,0
40292.34,0
40292.35,0
40292.36,0
40292.37,0
40292.38,0
40292.39,0
40292.4,0
40292.41,0
40292.42,0
40292.43,0
40292.44,0
40292.45,0
40292.46,0
40292.47,0
40292.48,0
40292.49,0
40292.5,0
40292.51,0
40292.52,0
40292.53,0
40292.54,0
40292.55,0
40292.56,0
40292.57,0
40292.58,0
40292.59,0
40292.6,0
40292.61,0
40292.62,0
40292.63,0
40292.64,0
40292.65,0
40292.66,0
40292.67,0
40292.68,0
40292.69,0
40292.7,0
40292.71,0
40292.72,0
40292.73,0
40292.74,0
40292.75,0
40292.76,0
40292.77,0
40292.78,0
40292.79,0
40292.8,0
40292.81,0
40292.82,0
40292.83,0
40292.84,0
40292.85,0
40292.86,0
40292.87,0
40292.88,0
40292.89,0
40292.9,0
40292.91,0
40292.92,0
40292.93,0
40292.94,0
40292.95,0
40292.96,0
40292.97,0
40292.98,0
40292.99,0
40293,0
40293.01,0
40293.02,0
40293.03,0
40293.04,0
40293.05,0
40293.06,0
40293.07,0
40293.08,0
40293.09,0
40293.1,0
40293.11,0
40293.12,0
40293.13,0
40293.14,0
40293.15,0
40293.16,0
40293.17,0
40293.18,0
40293.19,0
40293.2,0
40293.21,0
40293.22,0
40293.23,0
40293.24,0
40293.25,9.77864218005915E-09
40293.26,1.97178187720631
40293.27,9.56141696402288
40293.28,6.33801587028895
40293.29,4.25203851848392
40293.3,2.57487378651899
40293.31,1.46716050523772
40293.32,0.520765457671947
40293.33,0.29245059283878
40293.34,0.0546765641759718
40293.35,0
40293.36,0
40293.37,0
40293.38,0
40293.39,0
40293.4,0
40293.41,0
40293.42,0
40293.43,0
40293.44,0
40293.45,0
40293.46,0
40293.47,0
40293.48,0
40293.49,0
40293.5,0
40293.51,0
40293.52,0
40293.53,0
40293.54,0
40293.55,0
40293.56,0
40293.57,0
40293.58,0
40293.59,0
40293.6,0
40293.61,0
40293.62,0
40293.63,0
40293.64,0
40293.65,0
40293.66,0
40293.67,0
40293.68,0
40293.69,0
40293.7,0
40293.71,0
40293.72,0
40293.73,0
40293.74,0
40293.75,0
40293.76,0
40293.77,0
40293.78,0
40293.79,0
40293.8,0
40293.81,0
40293.82,0
40293.83,0
40293.84,0
40293.85,0
40293.86,0
40293.87,0
40293.88,0
40293.89,0
40293.9,0
40293.91,0
40293.92,0
40293.93,0
40293.94,0
40293.95,0
40293.96,0
40293.97,1.46978812828538E-08
40293.98,2.84107637688302
40293.99,4.64661072240855
40294,6.49037873696632
40294.01,8.1476526544692
40294.02,9.91488147861128
40294.03,12.0747856197268
40294.04,12.8899501455377
40294.05,14.9459873372376
40294.06,17.9245549346429
40294.07,19.1683036839679
40294.08,17.7977331913216
40294.09,15.929206588963
40294.1,11.8170650513582
40294.11,2.38803992322103
40294.12,2.04938020689965
40294.13,1.6944161944985
40294.14,1.30235635790239
40294.15,1.0746116402202
40294.16,0.777460315910468
40294.17,0.488286397909141
40294.18,0.21861413732192
40294.19,0.0867062536445373
40294.2,0.0762884706243983
40294.21,0.0666473644510237
40294.22,0.0607551734672757
40294.23,0.0517648558423677
40294.24,0.0408250419415634
40294.25,0.0325108233961598
40294.26,0.0230812667582669
40294.27,0.0139126859310476
40294.28,0.00434672293837554
40294.29,0
40294.3,0
40294.31,0
40294.32,0
40294.33,0
40294.34,0
40294.35,0
40294.36,0
40294.37,0
40294.38,0
40294.39,0
40294.4,0
40294.41,8.96843114443872E-08
40294.42,21.4543961554792
40294.43,49.3357318842289
40294.44,71.7896741485058
40294.45,72.7047008562872
40294.46,60.9848985902247
40294.47,39.5017130223483
40294.48,11.0168877689991
40294.49,8.58366239677339
40294.5,5.61340784045044
40294.51,2.97513050710156
40294.52,0.460934244265343
40294.53,0.378164692198431
40294.54,0.285782565798143
40294.55,0.215280790577962
40294.56,0.140055717070395
40294.57,0.0510085296454411
40294.58,0
40294.59,0
40294.6,0
40294.61,0
40294.62,0
40294.63,2.28656820666393E-09
40294.64,0.436024683574337
40294.65,8.61826060723717
40294.66,11.7360641007071
40294.67,14.6994320777352
40294.68,16.9037325903057
40294.69,19.0798591950056
40294.7,18.8157596340786
40294.71,16.8761346961854
40294.72,15.4611754582012
40294.73,14.7754643596677
40294.74,14.7799618347521
40294.75,14.9685338403185
40294.76,16.0134890098176
40294.77,17.9516405437473
40294.78,18.2180839903658
40294.79,18.1366270060753
40294.8,16.4043959026906
40294.81,15.016061991903
40294.82,13.040983698051
40294.83,11.3174148439162
40294.84,9.49120347686993
40294.85,7.25394620352453
40294.86,5.77839305836119
40294.87,4.9032109048691
40294.88,5.14792223199006
40294.89,5.62171687164528
40294.9,8.60857383329701
40294.91,16.6617687826531
40294.92,30.3838620274987
40294.93,50.1264064551416
40294.94,65.4002478340086
40294.95,67.2357144276159
40294.96,60.1277762522345
40294.97,45.7936742982462
40294.98,3.87901312736549
40294.99,3.37343877110555
40295,3.10907760376755
40295.01,2.73595972790784
40295.02,2.38380399506602
40295.03,1.93928949752949
40295.04,1.46170678546315
40295.05,1.06490980001292
40295.06,0.723371101377034
40295.07,0.373680808965177
40295.08,0
40295.09,0
40295.1,0
40295.11,0
40295.12,0
40295.13,0
40295.14,0
40295.15,0
40295.16,0
40295.17,0
40295.18,0
40295.19,0
40295.2,0
40295.21,0
40295.22,0
40295.23,0
40295.24,0
40295.25,0
40295.26,0
40295.27,0
40295.28,0
40295.29,0
40295.3,0
40295.31,0
40295.32,0
40295.33,0
40295.34,0
40295.35,0
40295.36,0
40295.37,0
40295.38,0
40295.39,0
40295.4,0
40295.41,0
40295.42,0
40295.43,0
40295.44,0
40295.45,0
40295.46,0
40295.47,0
40295.48,0
40295.49,0
40295.5,0
40295.51,0
40295.52,0
40295.53,0
40295.54,0
40295.55,0
40295.56,0
40295.57,0
40295.58,0
40295.59,0
40295.6,0
40295.61,0
40295.62,0
40295.63,0
40295.64,0
40295.65,0
40295.66,0
40295.67,0
40295.68,0
40295.69,0
40295.7,0
40295.71,0
40295.72,0
40295.73,0
40295.74,0
40295.75,0
40295.76,0
40295.77,0
40295.78,0
40295.79,0
40295.8,0
40295.81,0
40295.82,0
40295.83,0
40295.84,0
40295.85,0
40295.86,0
40295.87,0
40295.88,0
40295.89,0
40295.9,0
40295.91,0
40295.92,0
40295.93,0
40295.94,0
40295.95,0
40295.96,0
40295.97,0
40295.98,0
40295.99,0
40296,0
40296.01,0
40296.02,0
40296.03,0
40296.04,0
40296.05,0
40296.06,0
40296.07,0
40296.08,0
40296.09,0
40296.1,0
40296.11,0
40296.12,0
40296.13,0
40296.14,0
40296.15,0
40296.16,0
40296.17,0
40296.18,0
40296.19,0
40296.2,0
40296.21,0
40296.22,0
40296.23,0
40296.24,0
40296.25,0
40296.26,0
40296.27,0
40296.28,0
40296.29,0
40296.3,0
40296.31,0
40296.32,0
40296.33,0
40296.34,0
40296.35,0
40296.36,0
40296.37,0
40296.38,0
40296.39,0
40296.4,0
40296.41,0
40296.42,0
40296.43,0
40296.44,0
40296.45,0
40296.46,0
40296.47,0
40296.48,0
40296.49,0
40296.5,0
40296.51,0
40296.52,0
40296.53,0
40296.54,0
40296.55,0
40296.56,0
40296.57,0
40296.58,0
40296.59,0
40296.6,0
40296.61,0
40296.62,0
40296.63,0
40296.64,0
40296.65,0
40296.66,0
40296.67,0
40296.68,0
40296.69,0
40296.7,0
40296.71,0
40296.72,0
40296.73,0
40296.74,0
40296.75,0
40296.76,0
40296.77,0
40296.78,0
40296.79,0
40296.8,0
40296.81,0
40296.82,0
40296.83,0
40296.84,0
40296.85,0
40296.86,0
40296.87,0
40296.88,0
40296.89,0
40296.9,0
40296.91,0
40296.92,0
40296.93,0
40296.94,0
40296.95,0
40296.96,0
40296.97,0
40296.98,0
40296.99,0
40297,0
40297.01,0
40297.02,0
40297.03,0
40297.04,0
40297.05,0
40297.06,0
40297.07,0
40297.08,0
40297.09,0
40297.1,0
40297.11,0
40297.12,0
40297.13,0
40297.14,0
40297.15,0
40297.16,0
40297.17,0
40297.18,0
40297.19,0
40297.2,0
40297.21,0
40297.22,0
40297.23,0
40297.24,0
40297.25,0
40297.26,0
40297.27,0
40297.28,0
40297.29,0
40297.3,0
40297.31,0
40297.32,0
40297.33,0
40297.34,0
40297.35,0
40297.36,0
40297.37,0
40297.38,0
40297.39,0
40297.4,0
40297.41,0
40297.42,0
40297.43,0
40297.44,0
40297.45,0
40297.46,0
40297.47,0
40297.48,0
40297.49,0
40297.5,0
40297.51,0
40297.52,0
40297.53,0
40297.54,0
40297.55,0
40297.56,0
40297.57,0
40297.58,0
40297.59,0
40297.6,0
40297.61,0
40297.62,0
40297.63,0
40297.64,0
40297.65,0
40297.66,0
40297.67,0
40297.68,0
40297.69,0
40297.7,0
40297.71,0
40297.72,0
40297.73,0
40297.74,0
40297.75,0
40297.76,0
40297.77,0
40297.78,0
40297.79,0
40297.8,0
40297.81,0
40297.82,0
40297.83,0
40297.84,0
40297.85,0
40297.86,0
40297.87,0
40297.88,0
40297.89,0
40297.9,0
40297.91,0
40297.92,0
40297.93,0
40297.94,0
40297.95,0
40297.96,0
40297.97,0
40297.98,0
40297.99,0
40298,0
40298.01,0
40298.02,0
40298.03,0
40298.04,0
40298.05,0
40298.06,0
40298.07,0
40298.08,0
40298.09,0
40298.1,0
40298.11,0
40298.12,0
40298.13,0
40298.14,0
40298.15,0
40298.16,0
40298.17,0
40298.18,0
40298.19,0
40298.2,0
40298.21,0
40298.22,0
40298.23,0
40298.24,0
40298.25,0
40298.26,0
40298.27,0
40298.28,0
40298.29,0
40298.3,0
40298.31,0
40298.32,0
40298.33,0
40298.34,0
40298.35,0
40298.36,0
40298.37,0
40298.38,0
40298.39,0
40298.4,0
40298.41,0
40298.42,0
40298.43,0
40298.44,0
40298.45,0
40298.46,0
40298.47,0
40298.48,0
40298.49,0
40298.5,0
40298.51,0
40298.52,0
40298.53,0
40298.54,0
40298.55,0
40298.56,0
40298.57,0
40298.58,0
40298.59,0
40298.6,0
40298.61,0
40298.62,0
40298.63,0
40298.64,0
40298.65,0
40298.66,0
40298.67,0
40298.68,0
40298.69,0
40298.7,0
40298.71,0
40298.72,0
40298.73,0
40298.74,0
40298.75,0
40298.76,0
40298.77,0
40298.78,0
40298.79,0
40298.8,0
40298.81,0
40298.82,0
40298.83,0
40298.84,0
40298.85,0
40298.86,0
40298.87,0
40298.88,0
40298.89,0
40298.9,0
40298.91,0
40298.92,0
40298.93,0
40298.94,0
40298.95,0
40298.96,0
40298.97,0
40298.98,0
40298.99,0
40299,0
40299.01,0
40299.02,0
40299.03,0
40299.04,0
40299.05,0
40299.06,0
40299.07,0
40299.08,0
40299.09,0
40299.1,0
40299.11,0
40299.12,0
40299.13,0
40299.14,0
40299.15,0
40299.16,0
40299.17,0
40299.18,0
40299.19,0
40299.2,0
40299.21,0
40299.22,0
40299.23,0
40299.24,0
40299.25,0
40299.26,0
40299.27,0
40299.28,0
40299.29,0
40299.3,0
40299.31,0
40299.32,0
40299.33,0
40299.34,0
40299.35,0
40299.36,0
40299.37,0
40299.38,0
40299.39,0
40299.4,0
40299.41,0
40299.42,0
40299.43,0
40299.44,0
40299.45,0
40299.46,0
40299.47,0
40299.48,0
40299.49,0
40299.5,0
40299.51,0
40299.52,0
40299.53,0
40299.54,0
40299.55,0
40299.56,0
40299.57,0
40299.58,0
40299.59,0
40299.6,0
40299.61,0
40299.62,0
40299.63,0
40299.64,0
40299.65,0
40299.66,0
40299.67,0
40299.68,0
40299.69,0
40299.7,0
40299.71,0
40299.72,0
40299.73,0
40299.74,0
40299.75,0
40299.76,0
40299.77,0
40299.78,0
40299.79,0
40299.8,0
40299.81,0
40299.82,0
40299.83,0
40299.84,0
40299.85,0
40299.86,0
40299.87,0
40299.88,0
40299.89,0
40299.9,0
40299.91,0
40299.92,0
40299.93,0
40299.94,0
40299.95,0
40299.96,0
40299.97,0
40299.98,0
40299.99,0
40300,0
40300.01,0
40300.02,0
40300.03,0
40300.04,0
40300.05,0
40300.06,0
40300.07,0
40300.08,0
40300.09,0
40300.1,0
40300.11,0
40300.12,0
40300.13,0
40300.14,0
40300.15,0
40300.16,0
40300.17,0
40300.18,0
40300.19,0
40300.2,0
40300.21,0
40300.22,0
40300.23,0
40300.24,0
40300.25,0
40300.26,0
40300.27,0
40300.28,0
40300.29,0
40300.3,0
40300.31,0
40300.32,0
40300.33,0
40300.34,0
40300.35,0
40300.36,0
40300.37,0
40300.38,0
40300.39,0
40300.4,0
40300.41,0
40300.42,0
40300.43,0
40300.44,0
40300.45,0
40300.46,0
40300.47,0
40300.48,0
40300.49,0
40300.5,0
40300.51,0
40300.52,0
40300.53,0
40300.54,0
40300.55,0
40300.56,0
40300.57,0
40300.58,0
40300.59,0
40300.6,0
40300.61,0
40300.62,0
40300.63,0
40300.64,0
40300.65,0
40300.66,0
40300.67,0
40300.68,0
40300.69,0
40300.7,0
40300.71,0
40300.72,0
