t, Obs_Soil Moisture_expression
40221.62000,0.366211
40221.63000,0.366202
40221.64000,0.366193
40221.65000,0.366185
40221.66000,0.366176
40221.67000,0.366167
40221.68000,0.366158
40221.69000,0.366149
40221.70000,0.36614
40221.71000,0.366132
40221.72000,0.366123
40221.73000,0.366114
40221.74000,0.366105
40221.75000,0.366096
40221.76000,0.366087
40221.77000,0.366079
40221.78000,0.36607
40221.79000,0.366061
40221.80000,0.366052
40221.81000,0.366044
40221.82000,0.366035
40221.83000,0.366026
40221.84000,0.366017
40221.85000,0.366008
40221.86000,0.366
40221.87000,0.365991
40221.88000,0.365982
40221.89000,0.365973
40221.90000,0.365964
40221.91000,0.365956
40221.92000,0.365947
40221.93000,0.365938
40221.94000,0.365929
40221.95000,0.36592
40221.96000,0.365912
40221.97000,0.365903
40221.98000,0.365894
40221.99000,0.365885
40222.00000,0.365877
40222.01000,0.365868
40222.02000,0.365859
40222.03000,0.36585
40222.04000,0.365841
40222.05000,0.365833
40222.06000,0.365824
40222.07000,0.365815
40222.08000,0.365806
40222.09000,0.365797
40222.10000,0.365789
40222.11000,0.36578
40222.12000,0.365771
40222.13000,0.365762
40222.14000,0.365754
40222.15000,0.365745
40222.16000,0.365736
40222.17000,0.365727
40222.18000,0.365718
40222.19000,0.36571
40222.20000,0.365701
40222.21000,0.365692
40222.22000,0.365683
40222.23000,0.365674
40222.24000,0.365666
40222.25000,0.365657
40222.26000,0.365648
40222.27000,0.365639
40222.28000,0.36563
40222.29000,0.365622
40222.30000,0.365613
40222.31000,0.365604
40222.32000,0.365595
40222.33000,0.365587
40222.34000,0.365578
40222.35000,0.365569
40222.36000,0.36556
40222.37000,0.365551
40222.38000,0.365543
40222.39000,0.365534
40222.40000,0.365525
40222.41000,0.365516
40222.42000,0.365508
40222.43000,0.365499
40222.44000,0.36549
40222.45000,0.365481
40222.46000,0.365472
40222.47000,0.365464
40222.48000,0.365455
40222.49000,0.365446
40222.50000,0.365437
40222.51000,0.365429
40222.52000,0.36542
40222.53000,0.365411
40222.54000,0.365402
40222.55000,0.365393
40222.56000,0.365385
40222.57000,0.365376
40222.58000,0.365367
40222.59000,0.365358
40222.60000,0.365349
40222.61000,0.365341
40222.62000,0.365332
40222.63000,0.365323
40222.64000,0.365314
40222.65000,0.365306
40222.66000,0.365297
40222.67000,0.365288
40222.68000,0.365279
40222.69000,0.36527
40222.70000,0.365262
40222.71000,0.365253
40222.72000,0.365244
40222.73000,0.365235
40222.74000,0.365227
40222.75000,0.365218
40222.76000,0.365209
40222.77000,0.365201
40222.78000,0.365192
40222.79000,0.365183
40222.80000,0.365174
40222.81000,0.365166
40222.82000,0.365157
40222.83000,0.365148
40222.84000,0.36514
40222.85000,0.365131
40222.86000,0.365122
40222.87000,0.365114
40222.88000,0.365105
40222.89000,0.365096
40222.90000,0.365088
40222.91000,0.365079
40222.92000,0.36507
40222.93000,0.365062
40222.94000,0.365053
40222.95000,0.365044
40222.96000,0.365036
40222.97000,0.365027
40222.98000,0.365018
40222.99000,0.365009
40223.00000,0.365001
40223.01000,0.364992
40223.02000,0.364983
40223.03000,0.364975
40223.04000,0.364966
40223.05000,0.364957
40223.06000,0.364949
40223.07000,0.36494
40223.08000,0.364931
40223.09000,0.364923
40223.10000,0.364914
40223.11000,0.364905
40223.12000,0.364897
40223.13000,0.364888
40223.14000,0.364879
40223.15000,0.36487
40223.16000,0.364862
40223.17000,0.364853
40223.18000,0.364844
40223.19000,0.364836
40223.20000,0.364827
40223.21000,0.364818
40223.22000,0.36481
40223.23000,0.364801
40223.24000,0.364792
40223.25000,0.364784
40223.26000,0.364775
40223.27000,0.364766
40223.28000,0.364758
40223.29000,0.364749
40223.30000,0.36474
40223.31000,0.364732
40223.32000,0.364723
40223.33000,0.364714
40223.34000,0.364706
40223.35000,0.364697
40223.36000,0.364688
40223.37000,0.36468
40223.38000,0.364671
40223.39000,0.364662
40223.40000,0.364654
40223.41000,0.364645
40223.42000,0.364636
40223.43000,0.364628
40223.44000,0.364619
40223.45000,0.36461
40223.46000,0.364602
40223.47000,0.364593
40223.48000,0.364584
40223.49000,0.364576
40223.50000,0.364567
40223.51000,0.364558
40223.52000,0.36455
40223.53000,0.364541
40223.54000,0.364532
40223.55000,0.364524
40223.56000,0.364515
40223.57000,0.364506
40223.58000,0.364498
40223.59000,0.364489
40223.60000,0.36448
40223.61000,0.364472
40223.62000,0.364463
40223.63000,0.364454
40223.64000,0.364446
40223.65000,0.364437
40223.66000,0.364428
40223.67000,0.36442
40223.68000,0.364411
40223.69000,0.364402
40223.70000,0.364394
40223.71000,0.364385
40223.72000,0.364376
40223.73000,0.364368
40223.74000,0.36436
40223.75000,0.364354
40223.76000,0.364347
40223.77000,0.364341
40223.78000,0.364334
40223.79000,0.364328
40223.80000,0.364321
40223.81000,0.364315
40223.82000,0.364308
40223.83000,0.364302
40223.84000,0.364295
40223.85000,0.364289
40223.86000,0.364283
40223.87000,0.364276
40223.88000,0.36427
40223.89000,0.364263
40223.90000,0.364257
40223.91000,0.36425
40223.92000,0.364244
40223.93000,0.364237
40223.94000,0.364231
40223.95000,0.364225
40223.96000,0.364218
40223.97000,0.364212
40223.98000,0.364205
40223.99000,0.364199
40224.00000,0.364192
40224.01000,0.364186
40224.02000,0.364179
40224.03000,0.364173
40224.04000,0.364166
40224.05000,0.36416
40224.06000,0.364154
40224.07000,0.364147
40224.08000,0.364141
40224.09000,0.364134
40224.10000,0.364128
40224.11000,0.364121
40224.12000,0.364115
40224.13000,0.364108
40224.14000,0.364102
40224.15000,0.364096
40224.16000,0.364089
40224.17000,0.364083
40224.18000,0.364076
40224.19000,0.36407
40224.20000,0.364063
40224.21000,0.364057
40224.22000,0.36405
40224.23000,0.364044
40224.24000,0.364039
40224.25000,0.364036
40224.26000,0.364034
40224.27000,0.364031
40224.28000,0.364028
40224.29000,0.364025
40224.30000,0.364022
40224.31000,0.364019
40224.32000,0.364017
40224.33000,0.364014
40224.34000,0.364011
40224.35000,0.364008
40224.36000,0.364005
40224.37000,0.364002
40224.38000,0.363999
40224.39000,0.363997
40224.40000,0.363994
40224.41000,0.363991
40224.42000,0.363988
40224.43000,0.363985
40224.44000,0.363982
40224.45000,0.36398
40224.46000,0.363977
40224.47000,0.363974
40224.48000,0.363971
40224.49000,0.363968
40224.50000,0.363965
40224.51000,0.363962
40224.52000,0.36396
40224.53000,0.363957
40224.54000,0.363954
40224.55000,0.363951
40224.56000,0.363948
40224.57000,0.363945
40224.58000,0.363943
40224.59000,0.36394
40224.60000,0.363937
40224.61000,0.363934
40224.62000,0.364077
40224.63000,0.364587
40224.64000,0.36548
40224.65000,0.366495
40224.66000,0.36725
40224.67000,0.367713
40224.68000,0.36793
40224.69000,0.367992
40224.70000,0.368049
40224.71000,0.368127
40224.72000,0.36823
40224.73000,0.368344
40224.74000,0.368331
40224.75000,0.368202
40224.76000,0.367978
40224.77000,0.367685
40224.78000,0.366783
40224.79000,0.366753
40224.80000,0.366722
40224.81000,0.366692
40224.82000,0.366661
40224.83000,0.366631
40224.84000,0.366601
40224.85000,0.36657
40224.86000,0.36654
40224.87000,0.366509
40224.88000,0.366479
40224.89000,0.366464
40224.90000,0.36645
40224.91000,0.366435
40224.92000,0.366421
40224.93000,0.366406
40224.94000,0.366391
40224.95000,0.366377
40224.96000,0.366362
40224.97000,0.366347
40224.98000,0.366333
40224.99000,0.366318
40225.00000,0.366304
40225.01000,0.366289
40225.02000,0.366276
40225.03000,0.366264
40225.04000,0.366252
40225.05000,0.366239
40225.06000,0.366227
40225.07000,0.366215
40225.08000,0.366203
40225.09000,0.36619
40225.10000,0.366178
40225.11000,0.366166
40225.12000,0.366154
40225.13000,0.366142
40225.14000,0.366129
40225.15000,0.366117
40225.16000,0.366105
40225.17000,0.366093
40225.18000,0.36608
40225.19000,0.366068
40225.20000,0.366032
40225.21000,0.365993
40225.22000,0.365953
40225.23000,0.365914
40225.24000,0.365875
40225.25000,0.365835
40225.26000,0.365796
40225.27000,0.365757
40225.28000,0.365718
40225.29000,0.365678
40225.30000,0.365639
40225.31000,0.3656
40225.32000,0.36556
40225.33000,0.365521
40225.34000,0.365482
40225.35000,0.365442
40225.36000,0.365403
40225.37000,0.365364
40225.38000,0.365325
40225.39000,0.365285
40225.40000,0.365246
40225.41000,0.365207
40225.42000,0.365167
40225.43000,0.365132
40225.44000,0.365117
40225.45000,0.365102
40225.46000,0.365087
40225.47000,0.365072
40225.48000,0.365057
40225.49000,0.365042
40225.50000,0.365027
40225.51000,0.365012
40225.52000,0.364997
40225.53000,0.364981
40225.54000,0.364966
40225.55000,0.364951
40225.56000,0.364936
40225.57000,0.364921
40225.58000,0.364906
40225.59000,0.364891
40225.60000,0.364876
40225.61000,0.364861
40225.62000,0.364845
40225.63000,0.36483
40225.64000,0.364815
40225.65000,0.3648
40225.66000,0.364785
40225.67000,0.364775
40225.68000,0.36477
40225.69000,0.364765
40225.70000,0.36476
40225.71000,0.364755
40225.72000,0.36475
40225.73000,0.364745
40225.74000,0.36474
40225.75000,0.364735
40225.76000,0.36473
40225.77000,0.364725
40225.78000,0.36472
40225.79000,0.364715
40225.80000,0.36471
40225.81000,0.364705
40225.82000,0.3647
40225.83000,0.364695
40225.84000,0.36469
40225.85000,0.364686
40225.86000,0.364681
40225.87000,0.364676
40225.88000,0.364671
40225.89000,0.364666
40225.90000,0.364661
40225.91000,0.364651
40225.92000,0.36464
40225.93000,0.364628
40225.94000,0.364617
40225.95000,0.364606
40225.96000,0.364594
40225.97000,0.364583
40225.98000,0.364572
40225.99000,0.364561
40226.00000,0.364549
40226.01000,0.364538
40226.02000,0.364527
40226.03000,0.364515
40226.04000,0.364504
40226.05000,0.364493
40226.06000,0.364482
40226.07000,0.36447
40226.08000,0.364459
40226.09000,0.364448
40226.10000,0.364436
40226.11000,0.364425
40226.12000,0.364414
40226.13000,0.364403
40226.14000,0.364391
40226.15000,0.36438
40226.16000,0.364369
40226.17000,0.364357
40226.18000,0.364346
40226.19000,0.364335
40226.20000,0.364324
40226.21000,0.364312
40226.22000,0.364298
40226.23000,0.36427
40226.24000,0.364242
40226.25000,0.364214
40226.26000,0.364186
40226.27000,0.364157
40226.28000,0.364129
40226.29000,0.364101
40226.30000,0.364073
40226.31000,0.364045
40226.32000,0.364017
40226.33000,0.363989
40226.34000,0.36396
40226.35000,0.363932
40226.36000,0.363904
40226.37000,0.363876
40226.38000,0.363848
40226.39000,0.36382
40226.40000,0.363792
40226.41000,0.363763
40226.42000,0.363735
40226.43000,0.363707
40226.44000,0.363679
40226.45000,0.363651
40226.46000,0.363623
40226.47000,0.363595
40226.48000,0.363566
40226.49000,0.363538
40226.50000,0.36351
40226.51000,0.363482
40226.52000,0.363454
40226.53000,0.363426
40226.54000,0.363398
40226.55000,0.363369
40226.56000,0.363341
40226.57000,0.363313
40226.58000,0.363285
40226.59000,0.363257
40226.60000,0.363229
40226.61000,0.363201
40226.62000,0.363172
40226.63000,0.363144
40226.64000,0.363117
40226.65000,0.363113
40226.66000,0.36311
40226.67000,0.363106
40226.68000,0.363103
40226.69000,0.363099
40226.70000,0.363096
40226.71000,0.363092
40226.72000,0.363089
40226.73000,0.363085
40226.74000,0.363082
40226.75000,0.363078
40226.76000,0.363075
40226.77000,0.363071
40226.78000,0.363068
40226.79000,0.363064
40226.80000,0.363061
40226.81000,0.363057
40226.82000,0.363054
40226.83000,0.36305
40226.84000,0.363047
40226.85000,0.363044
40226.86000,0.36304
40226.87000,0.363037
40226.88000,0.363033
40226.89000,0.36303
40226.90000,0.363026
40226.91000,0.363023
40226.92000,0.363019
40226.93000,0.363016
40226.94000,0.363012
40226.95000,0.363009
40226.96000,0.363005
40226.97000,0.363002
40226.98000,0.362998
40226.99000,0.362995
40227.00000,0.362991
40227.01000,0.362988
40227.02000,0.362984
40227.03000,0.362981
40227.04000,0.362977
40227.05000,0.362974
40227.06000,0.36297
40227.07000,0.362934
40227.08000,0.362893
40227.09000,0.362853
40227.10000,0.362812
40227.11000,0.362772
40227.12000,0.362731
40227.13000,0.362691
40227.14000,0.36265
40227.15000,0.36261
40227.16000,0.362569
40227.17000,0.362529
40227.18000,0.362488
40227.19000,0.362448
40227.20000,0.362408
40227.21000,0.362367
40227.22000,0.362327
40227.23000,0.362286
40227.24000,0.362246
40227.25000,0.362205
40227.26000,0.362165
40227.27000,0.362124
40227.28000,0.362084
40227.29000,0.362043
40227.30000,0.362003
40227.31000,0.361962
40227.32000,0.361922
40227.33000,0.361882
40227.34000,0.361841
40227.35000,0.361801
40227.36000,0.36176
40227.37000,0.36172
40227.38000,0.361679
40227.39000,0.361639
40227.40000,0.361598
40227.41000,0.361558
40227.42000,0.361517
40227.43000,0.361477
40227.44000,0.361436
40227.45000,0.361396
40227.46000,0.361356
40227.47000,0.361315
40227.48000,0.361275
40227.49000,0.361265
40227.50000,0.361265
40227.51000,0.361265
40227.52000,0.361266
40227.53000,0.361266
40227.54000,0.361266
40227.55000,0.361267
40227.56000,0.361267
40227.57000,0.361267
40227.58000,0.361267
40227.59000,0.361268
40227.60000,0.361268
40227.61000,0.361268
40227.62000,0.361269
40227.63000,0.361269
40227.64000,0.361269
40227.65000,0.361269
40227.66000,0.36127
40227.67000,0.36127
40227.68000,0.36127
40227.69000,0.361271
40227.70000,0.361271
40227.71000,0.361271
40227.72000,0.361271
40227.73000,0.361272
40227.74000,0.361272
40227.75000,0.361272
40227.76000,0.361273
40227.77000,0.361273
40227.78000,0.361273
40227.79000,0.361273
40227.80000,0.361274
40227.81000,0.361274
40227.82000,0.361274
40227.83000,0.361274
40227.84000,0.361275
40227.85000,0.361275
40227.86000,0.361275
40227.87000,0.361276
40227.88000,0.361276
40227.89000,0.361276
40227.90000,0.361276
40227.91000,0.361268
40227.92000,0.361254
40227.93000,0.36124
40227.94000,0.361226
40227.95000,0.361212
40227.96000,0.361198
40227.97000,0.361184
40227.98000,0.361171
40227.99000,0.361157
40228.00000,0.361143
40228.01000,0.361129
40228.02000,0.361115
40228.03000,0.361101
40228.04000,0.361087
40228.05000,0.361073
40228.06000,0.361059
40228.07000,0.361045
40228.08000,0.361031
40228.09000,0.361017
40228.10000,0.361003
40228.11000,0.36099
40228.12000,0.360976
40228.13000,0.360962
40228.14000,0.360948
40228.15000,0.360934
40228.16000,0.36092
40228.17000,0.360906
40228.18000,0.360892
40228.19000,0.360878
40228.20000,0.360864
40228.21000,0.36085
40228.22000,0.360836
40228.23000,0.360822
40228.24000,0.360808
40228.25000,0.360795
40228.26000,0.360781
40228.27000,0.360767
40228.28000,0.360753
40228.29000,0.360739
40228.30000,0.360725
40228.31000,0.360711
40228.32000,0.360697
40228.33000,0.360687
40228.34000,0.36068
40228.35000,0.360673
40228.36000,0.360667
40228.37000,0.36066
40228.38000,0.360653
40228.39000,0.360647
40228.40000,0.36064
40228.41000,0.360634
40228.42000,0.360627
40228.43000,0.36062
40228.44000,0.360614
40228.45000,0.360607
40228.46000,0.360601
40228.47000,0.360594
40228.48000,0.360587
40228.49000,0.360581
40228.50000,0.360574
40228.51000,0.360567
40228.52000,0.360561
40228.53000,0.360554
40228.54000,0.360548
40228.55000,0.360541
40228.56000,0.360534
40228.57000,0.360528
40228.58000,0.360521
40228.59000,0.360515
40228.60000,0.360508
40228.61000,0.360501
40228.62000,0.360495
40228.63000,0.360488
40228.64000,0.360481
40228.65000,0.360475
40228.66000,0.360468
40228.67000,0.360462
40228.68000,0.360455
40228.69000,0.360448
40228.70000,0.360442
40228.71000,0.360435
40228.72000,0.360429
40228.73000,0.360422
40228.74000,0.360415
40228.75000,0.360408
40228.76000,0.3604
40228.77000,0.360392
40228.78000,0.360384
40228.79000,0.360376
40228.80000,0.360367
40228.81000,0.360359
40228.82000,0.360351
40228.83000,0.360343
40228.84000,0.360335
40228.85000,0.360327
40228.86000,0.360318
40228.87000,0.36031
40228.88000,0.360302
40228.89000,0.360294
40228.90000,0.360286
40228.91000,0.360278
40228.92000,0.36027
40228.93000,0.360261
40228.94000,0.360253
40228.95000,0.360245
40228.96000,0.360237
40228.97000,0.360229
40228.98000,0.360221
40228.99000,0.360212
40229.00000,0.360204
40229.01000,0.360196
40229.02000,0.360188
40229.03000,0.36018
40229.04000,0.360172
40229.05000,0.360164
40229.06000,0.360155
40229.07000,0.360147
40229.08000,0.360139
40229.09000,0.360131
40229.10000,0.360123
40229.11000,0.360115
40229.12000,0.360106
40229.13000,0.360098
40229.14000,0.36009
40229.15000,0.360082
40229.16000,0.360074
40229.17000,0.36006
40229.18000,0.360023
40229.19000,0.359986
40229.20000,0.359948
40229.21000,0.359911
40229.22000,0.359874
40229.23000,0.359837
40229.24000,0.359799
40229.25000,0.359762
40229.26000,0.359725
40229.27000,0.359688
40229.28000,0.359651
40229.29000,0.359613
40229.30000,0.359576
40229.31000,0.359539
40229.32000,0.359502
40229.33000,0.359464
40229.34000,0.359427
40229.35000,0.35939
40229.36000,0.359353
40229.37000,0.359315
40229.38000,0.359278
40229.39000,0.359241
40229.40000,0.359204
40229.41000,0.359167
40229.42000,0.359129
40229.43000,0.359092
40229.44000,0.359055
40229.45000,0.359018
40229.46000,0.35898
