t, Obs_Pond water depth (m)_expression
40502.49000,5.66544e-06
40502.50000,5.62233e-06
40502.51000,5.57923e-06
40502.52000,5.53612e-06
40502.53000,5.49301e-06
40502.54000,5.4499e-06
40502.55000,5.40679e-06
40502.56000,5.36369e-06
40502.57000,5.32058e-06
40502.58000,5.27747e-06
40502.59000,5.23436e-06
40502.60000,5.19125e-06
40502.61000,5.14814e-06
40502.62000,5.10504e-06
40502.63000,5.06519e-06
40502.64000,5.05259e-06
40502.65000,5.03999e-06
40502.66000,5.0274e-06
40502.67000,5.0148e-06
40502.68000,5.0022e-06
40502.69000,4.9896e-06
40502.70000,4.977e-06
40502.71000,4.9644e-06
40502.72000,4.9518e-06
40502.73000,4.9392e-06
40502.74000,4.9266e-06
40502.75000,4.914e-06
40502.76000,4.9014e-06
40502.77000,4.8888e-06
40502.78000,4.87621e-06
40502.79000,4.86361e-06
40502.80000,4.85101e-06
40502.81000,4.83841e-06
40502.82000,4.82581e-06
40502.83000,4.81321e-06
40502.84000,4.80061e-06
40502.85000,4.78801e-06
40502.86000,4.77541e-06
40502.87000,4.76281e-06
40502.88000,4.75021e-06
40502.89000,4.73761e-06
40502.90000,4.72502e-06
40502.91000,4.71242e-06
40502.92000,4.69982e-06
40502.93000,4.68722e-06
40502.94000,4.67462e-06
40502.95000,4.66202e-06
40502.96000,4.64942e-06
40502.97000,4.63682e-06
40502.98000,4.62422e-06
40502.99000,4.61162e-06
40503.00000,4.59902e-06
40503.01000,4.58642e-06
40503.02000,4.57382e-06
40503.03000,4.56123e-06
40503.04000,4.54863e-06
40503.05000,4.53603e-06
40503.06000,4.52343e-06
40503.07000,4.51083e-06
40503.08000,4.49823e-06
40503.09000,4.48563e-06
40503.10000,4.47303e-06
40503.11000,4.46043e-06
40503.12000,4.44783e-06
40503.13000,4.43268e-06
40503.14000,4.39618e-06
40503.15000,4.35968e-06
40503.16000,4.32319e-06
40503.17000,4.28669e-06
40503.18000,4.2502e-06
40503.19000,4.2137e-06
40503.20000,4.1772e-06
40503.21000,4.14071e-06
40503.22000,4.10421e-06
40503.23000,4.06772e-06
40503.24000,4.03122e-06
40503.25000,3.99472e-06
40503.26000,3.95823e-06
40503.27000,3.92173e-06
40503.28000,3.88524e-06
40503.29000,3.84874e-06
40503.30000,3.81224e-06
40503.31000,3.77575e-06
40503.32000,3.73925e-06
40503.33000,3.70276e-06
40503.34000,3.66626e-06
40503.35000,3.62976e-06
40503.36000,3.59327e-06
40503.37000,3.55677e-06
40503.38000,3.52027e-06
40503.39000,3.48378e-06
40503.40000,3.44728e-06
40503.41000,3.41079e-06
40503.42000,3.37429e-06
40503.43000,3.33779e-06
40503.44000,3.3013e-06
40503.45000,3.2648e-06
40503.46000,3.22831e-06
40503.47000,3.19181e-06
40503.48000,3.15531e-06
40503.49000,3.11882e-06
40503.50000,3.08232e-06
40503.51000,3.04583e-06
40503.52000,3.00933e-06
40503.53000,2.97283e-06
40503.54000,2.93634e-06
40503.55000,2.89984e-06
40503.56000,2.86334e-06
40503.57000,2.82685e-06
40503.58000,2.79035e-06
40503.59000,2.75386e-06
40503.60000,2.71736e-06
40503.61000,2.68086e-06
40503.62000,2.64437e-06
40503.63000,2.61129e-06
40503.64000,2.60674e-06
40503.65000,2.60219e-06
40503.66000,2.59763e-06
40503.67000,2.59308e-06
40503.68000,2.58853e-06
40503.69000,2.58398e-06
40503.70000,2.57942e-06
40503.71000,2.57487e-06
40503.72000,2.57032e-06
40503.73000,2.56577e-06
40503.74000,2.56122e-06
40503.75000,2.55666e-06
40503.76000,2.55211e-06
40503.77000,2.54756e-06
40503.78000,2.54301e-06
40503.79000,2.53846e-06
40503.80000,2.5339e-06
40503.81000,2.52935e-06
40503.82000,2.5248e-06
40503.83000,2.52025e-06
40503.84000,2.51569e-06
40503.85000,2.51114e-06
40503.86000,2.50659e-06
40503.87000,2.50204e-06
40503.88000,2.49749e-06
40503.89000,2.49293e-06
40503.90000,2.48838e-06
40503.91000,2.48383e-06
40503.92000,2.47928e-06
40503.93000,2.47472e-06
40503.94000,2.47017e-06
40503.95000,2.46562e-06
40503.96000,2.46107e-06
40503.97000,2.45652e-06
40503.98000,2.45196e-06
40503.99000,2.44741e-06
40504.00000,2.44286e-06
40504.01000,2.43831e-06
40504.02000,2.43376e-06
40504.03000,2.4292e-06
40504.04000,2.42465e-06
40504.05000,2.4201e-06
40504.06000,2.41555e-06
40504.07000,2.41099e-06
40504.08000,2.40644e-06
40504.09000,2.40189e-06
40504.10000,2.39734e-06
40504.11000,2.39279e-06
40504.12000,2.38823e-06
40504.13000,2.38019e-06
40504.14000,2.34299e-06
40504.15000,2.30579e-06
40504.16000,2.2686e-06
40504.17000,2.2314e-06
40504.18000,2.1942e-06
40504.19000,2.157e-06
40504.20000,2.11981e-06
40504.21000,2.08261e-06
40504.22000,2.04541e-06
40504.23000,2.00822e-06
40504.24000,1.97102e-06
40504.25000,1.93382e-06
40504.26000,1.89662e-06
40504.27000,1.85943e-06
40504.28000,1.82223e-06
40504.29000,1.78503e-06
40504.30000,1.74783e-06
40504.31000,1.71064e-06
40504.32000,1.67344e-06
40504.33000,1.63624e-06
40504.34000,1.59905e-06
40504.35000,1.56185e-06
40504.36000,1.52465e-06
40504.37000,1.48745e-06
40504.38000,1.45026e-06
40504.39000,1.41306e-06
40504.40000,1.37586e-06
40504.41000,1.33866e-06
40504.42000,1.30147e-06
40504.43000,1.26427e-06
40504.44000,1.22707e-06
40504.45000,1.18988e-06
40504.46000,1.15268e-06
40504.47000,1.11548e-06
40504.48000,1.07828e-06
40504.49000,1.04109e-06
40504.50000,1.00389e-06
40504.51000,9.66692e-07
40504.52000,9.29495e-07
40504.53000,8.92298e-07
40504.54000,8.55101e-07
40504.55000,8.17903e-07
40504.56000,7.80706e-07
40504.57000,7.43509e-07
40504.58000,7.06311e-07
40504.59000,6.69114e-07
40504.60000,6.31917e-07
40504.61000,5.9472e-07
40504.62000,5.57522e-07
40504.63000,5.23925e-07
40504.64000,5.20377e-07
40504.65000,5.16829e-07
40504.66000,5.13281e-07
40504.67000,5.09733e-07
40504.68000,5.06185e-07
40504.69000,5.02637e-07
40504.70000,4.99089e-07
40504.71000,4.95541e-07
40504.72000,4.91993e-07
40504.73000,4.88445e-07
40504.74000,4.84897e-07
40504.75000,4.81349e-07
40504.76000,4.77801e-07
40504.77000,4.74253e-07
40504.78000,4.70705e-07
40504.79000,4.67157e-07
40504.80000,4.63609e-07
40504.81000,4.60061e-07
40504.82000,4.56513e-07
40504.83000,4.52965e-07
40504.84000,4.49417e-07
40504.85000,4.45869e-07
40504.86000,4.42321e-07
40504.87000,4.38773e-07
40504.88000,4.35225e-07
40504.89000,4.31677e-07
40504.90000,4.28129e-07
40504.91000,4.24581e-07
40504.92000,4.21033e-07
40504.93000,4.17485e-07
40504.94000,4.13937e-07
40504.95000,4.10389e-07
40504.96000,4.06841e-07
40504.97000,4.03293e-07
40504.98000,3.99745e-07
40504.99000,3.96197e-07
40505.00000,3.92649e-07
40505.01000,3.89101e-07
40505.02000,3.85553e-07
40505.03000,3.82005e-07
40505.04000,3.78456e-07
40505.05000,3.74908e-07
40505.06000,3.7136e-07
40505.07000,3.67812e-07
40505.08000,3.64264e-07
40505.09000,3.60716e-07
40505.10000,3.57168e-07
40505.11000,3.5362e-07
40505.12000,3.50072e-07
40505.13000,3.46162e-07
40505.14000,3.39223e-07
40505.15000,3.32285e-07
40505.16000,3.25347e-07
40505.17000,3.18409e-07
40505.18000,3.11471e-07
40505.19000,3.04533e-07
40505.20000,2.97595e-07
40505.21000,2.90657e-07
40505.22000,2.83719e-07
40505.23000,2.76781e-07
40505.24000,2.69843e-07
40505.25000,2.62905e-07
40505.26000,2.55967e-07
40505.27000,2.49028e-07
40505.28000,2.4209e-07
40505.29000,2.35152e-07
40505.30000,2.28214e-07
40505.31000,2.21276e-07
40505.32000,2.14338e-07
40505.33000,2.074e-07
40505.34000,2.00462e-07
40505.35000,1.93524e-07
40505.36000,1.86586e-07
40505.37000,1.79648e-07
40505.38000,1.7271e-07
40505.39000,1.65772e-07
40505.40000,1.58833e-07
40505.41000,1.51895e-07
40505.42000,1.44957e-07
40505.43000,1.38019e-07
40505.44000,1.31081e-07
40505.45000,1.24143e-07
40505.46000,1.17205e-07
40505.47000,1.10267e-07
40505.48000,1.03329e-07
40505.49000,9.63907e-08
40505.50000,8.94527e-08
40505.51000,8.25146e-08
40505.52000,7.55765e-08
40505.53000,6.86384e-08
40505.54000,6.17004e-08
40505.55000,5.47623e-08
40505.56000,4.78242e-08
40505.57000,4.08861e-08
40505.58000,3.3948e-08
40505.59000,2.701e-08
40505.60000,2.00719e-08
40505.61000,1.31338e-08
40505.62000,6.19573e-09
40505.63000,0
40505.64000,0
40505.65000,0
40505.66000,0
40505.67000,0
40505.68000,0
40505.69000,0
40505.70000,0
40505.71000,0
40505.72000,0
40505.73000,0
40505.74000,0
40505.75000,0
40505.76000,0
40505.77000,0
40505.78000,0
40505.79000,0
40505.80000,0
40505.81000,0
40505.82000,0
40505.83000,0
40505.84000,0
40505.85000,0
40505.86000,0
40505.87000,0
40505.88000,0
40505.89000,0
40505.90000,0
40505.91000,0
40505.92000,0
40505.93000,0
40505.94000,0
40505.95000,0
40505.96000,0
40505.97000,0
40505.98000,0
40505.99000,0
40506.00000,0
40506.01000,0
40506.02000,0
40506.03000,0
40506.04000,0
40506.05000,0
40506.06000,0
40506.07000,0
40506.08000,0
40506.09000,0
40506.10000,0
40506.11000,0
40506.12000,0
40506.13000,0
40506.14000,0
40506.15000,0
40506.16000,0
40506.17000,0
40506.18000,0
40506.19000,0
40506.20000,0
40506.21000,0
40506.22000,0
40506.23000,0
40506.24000,0
40506.25000,0
40506.26000,0
40506.27000,0
40506.28000,0
40506.29000,0
40506.30000,0
40506.31000,0
40506.32000,0
40506.33000,0
40506.34000,0
40506.35000,0
40506.36000,0
40506.37000,0
40506.38000,0
40506.39000,0
40506.40000,0
40506.41000,0
40506.42000,0
40506.43000,0
40506.44000,0
40506.45000,0
40506.46000,0
40506.47000,0
40506.48000,0
40506.49000,0
40506.50000,0
40506.51000,0
40506.52000,0
40506.53000,0
40506.54000,0
40506.55000,0
40506.56000,0
40506.57000,0
40506.58000,0
40506.59000,0
40506.60000,0
40506.61000,0
40506.62000,0
40506.63000,0
40506.64000,0
40506.65000,0
40506.66000,0
40506.67000,0
40506.68000,0
40506.69000,0
40506.70000,0
40506.71000,0
40506.72000,0
40506.73000,0
40506.74000,0
40506.75000,0
40506.76000,0
40506.77000,0
40506.78000,0
40506.79000,0
40506.80000,0
40506.81000,0
40506.82000,0
40506.83000,0
40506.84000,0
40506.85000,0
40506.86000,0
40506.87000,0
40506.88000,0
40506.89000,0
40506.90000,0
40506.91000,0
40506.92000,0
40506.93000,0
40506.94000,0
40506.95000,0
40506.96000,0
40506.97000,0
40506.98000,0
40506.99000,0
40507.00000,0
40507.01000,0
40507.02000,0
40507.03000,0
40507.04000,0
40507.05000,0
40507.06000,0
40507.07000,0
40507.08000,0
40507.09000,0
40507.10000,0
40507.11000,0
40507.12000,0
40507.13000,6.60931e-06
40507.14000,6.83808e-05
40507.15000,0.000130152
40507.16000,0.000504958
40507.17000,0.00103227
40507.18000,0.00168401
40507.19000,0.00225234
40507.20000,0.00224808
40507.21000,0.00198482
40507.22000,0.00157533
40507.23000,0.00112618
40507.24000,0.00104568
40507.25000,0.0011112
40507.26000,0.0012733
40507.27000,0.00150923
40507.28000,0.00149908
40507.29000,0.00136386
40507.30000,0.00115747
40507.31000,0.000905448
40507.32000,0.000336633
40507.33000,0.000320527
40507.34000,0.00030442
40507.35000,0.000288313
40507.36000,0.000272207
40507.37000,0.0002561
40507.38000,0.000239994
40507.39000,0.000223887
40507.40000,0.000207781
40507.41000,0.000191674
40507.42000,0.000175568
40507.43000,0.000169904
40507.44000,0.00016424
40507.45000,0.000158576
40507.46000,0.000152913
40507.47000,0.000147249
40507.48000,0.000141585
40507.49000,0.000135921
40507.50000,0.000130258
40507.51000,0.000124594
40507.52000,0.00011893
40507.53000,0.000113266
40507.54000,0.000107602
40507.55000,0.000101939
40507.56000,9.85799e-05
40507.57000,9.63736e-05
40507.58000,9.41672e-05
40507.59000,9.19609e-05
40507.60000,8.97546e-05
40507.61000,8.75482e-05
40507.62000,8.53419e-05
40507.63000,8.31355e-05
40507.64000,8.09292e-05
40507.65000,7.87228e-05
40507.66000,7.65165e-05
40507.67000,7.43102e-05
40507.68000,7.21038e-05
40507.69000,6.98975e-05
40507.70000,6.76911e-05
40507.71000,6.54848e-05
40507.72000,6.32784e-05
40507.73000,6.10721e-05
40507.74000,5.99847e-05
40507.75000,5.90371e-05
40507.76000,5.80896e-05
40507.77000,5.71421e-05
40507.78000,5.61945e-05
40507.79000,5.5247e-05
40507.80000,5.42995e-05
40507.81000,5.33519e-05
40507.82000,5.24044e-05
40507.83000,5.14568e-05
40507.84000,5.05093e-05
40507.85000,4.95618e-05
40507.86000,4.86142e-05
40507.87000,4.76667e-05
40507.88000,4.67191e-05
40507.89000,4.57716e-05
40507.90000,4.48241e-05
40507.91000,4.38765e-05
40507.92000,4.2929e-05
40507.93000,4.19814e-05
40507.94000,4.10339e-05
40507.95000,4.00864e-05
40507.96000,3.91388e-05
40507.97000,3.91615e-05
40507.98000,4.34531e-05
40507.99000,4.77448e-05
40508.00000,5.20364e-05
40508.01000,5.6328e-05
40508.02000,6.06197e-05
40508.03000,6.49113e-05
40508.04000,6.92029e-05
40508.05000,7.34945e-05
40508.06000,7.77862e-05
40508.07000,8.20778e-05
40508.08000,8.63694e-05
40508.09000,9.06611e-05
40508.10000,9.49527e-05
40508.11000,9.92443e-05
40508.12000,0.000103536
40508.13000,0.000107828
40508.14000,0.000112119
40508.15000,0.000116411
40508.16000,0.000120702
40508.17000,0.000124994
40508.18000,0.000129286
40508.19000,0.000133577
40508.20000,0.000137869
40508.21000,0.000142161
40508.22000,0.000146452
40508.23000,0.000150744
40508.24000,0.000155035
40508.25000,0.000159327
40508.26000,0.000163619
40508.27000,0.00016791
40508.28000,0.000172202
40508.29000,0.000415324
40508.30000,0.000711952
40508.31000,0.00106251
40508.32000,0.00121386
40508.33000,0.00118682
40508.34000,0.00105497
40508.35000,0.000853799
40508.36000,0.000291296
40508.37000,0.000277894
40508.38000,0.000264491
40508.39000,0.000251089
40508.40000,0.000237687
40508.41000,0.000224285
40508.42000,0.000210883
40508.43000,0.000197481
40508.44000,0.000184079
40508.45000,0.000170677
40508.46000,0.000157275
40508.47000,0.000152393
40508.48000,0.00014751
40508.49000,0.000142628
40508.50000,0.000137746
40508.51000,0.000132864
40508.52000,0.000127981
40508.53000,0.000123099
40508.54000,0.000118217
40508.55000,0.000113335
40508.56000,0.000108452
40508.57000,0.00010357
40508.58000,9.8688e-05
40508.59000,9.38057e-05
40508.60000,9.08625e-05
40508.61000,8.88889e-05
40508.62000,8.69152e-05
40508.63000,8.49415e-05
40508.64000,8.29678e-05
40508.65000,8.09941e-05
40508.66000,7.90205e-05
40508.67000,7.70468e-05
40508.68000,7.50731e-05
40508.69000,7.30994e-05
40508.70000,7.11258e-05
40508.71000,6.91521e-05
40508.72000,6.71784e-05
40508.73000,6.52047e-05
40508.74000,6.3231e-05
40508.75000,6.12574e-05
40508.76000,5.92837e-05
40508.77000,5.731e-05
40508.78000,5.63134e-05
40508.79000,5.54389e-05
40508.80000,5.45645e-05
40508.81000,5.369e-05
40508.82000,5.28155e-05
40508.83000,5.19411e-05
40508.84000,5.10666e-05
40508.85000,5.01921e-05
40508.86000,4.93177e-05
40508.87000,4.84432e-05
40508.88000,4.75687e-05
40508.89000,4.66943e-05
40508.90000,4.58198e-05
40508.91000,4.49453e-05
40508.92000,4.40709e-05
40508.93000,4.31964e-05
40508.94000,4.23219e-05
40508.95000,4.14475e-05
40508.96000,4.0573e-05
40508.97000,3.96985e-05
40508.98000,3.88241e-05
40508.99000,3.79496e-05
40509.00000,3.70751e-05
40509.01000,3.62956e-05
40509.02000,3.59338e-05
40509.03000,3.55721e-05
40509.04000,3.52103e-05
40509.05000,3.48485e-05
40509.06000,3.44867e-05
40509.07000,3.4125e-05
40509.08000,3.37632e-05
40509.09000,3.34014e-05
40509.10000,3.30396e-05
40509.11000,3.26779e-05
40509.12000,3.23161e-05
40509.13000,3.19543e-05
40509.14000,3.15925e-05
40509.15000,3.12308e-05
40509.16000,3.0869e-05
40509.17000,3.05072e-05
40509.18000,3.01454e-05
40509.19000,2.97837e-05
40509.20000,2.94219e-05
40509.21000,2.90601e-05
40509.22000,2.86983e-05
40509.23000,2.83366e-05
40509.24000,2.79748e-05
40509.25000,2.7613e-05
40509.26000,2.72512e-05
40509.27000,2.68895e-05
40509.28000,2.65277e-05
40509.29000,2.61659e-05
40509.30000,2.58041e-05
40509.31000,2.54424e-05
40509.32000,2.50806e-05
40509.33000,2.47895e-05
40509.34000,2.45495e-05
40509.35000,2.43095e-05
40509.36000,2.40695e-05
40509.37000,2.38296e-05
40509.38000,2.35896e-05
40509.39000,2.33496e-05
40509.40000,2.31096e-05
40509.41000,2.28696e-05
40509.42000,2.26297e-05
40509.43000,2.23897e-05
40509.44000,2.21497e-05
40509.45000,2.19097e-05
40509.46000,2.16697e-05
40509.47000,2.14298e-05
40509.48000,2.11898e-05
40509.49000,2.09498e-05
40509.50000,2.07098e-05
40509.51000,2.04698e-05
40509.52000,2.02299e-05
40509.53000,1.99899e-05
40509.54000,1.97499e-05
40509.55000,1.95099e-05
40509.56000,1.92699e-05
40509.57000,1.903e-05
40509.58000,1.879e-05
40509.59000,1.855e-05
40509.60000,1.831e-05
40509.61000,1.807e-05
40509.62000,1.78301e-05
40509.63000,1.75901e-05
40509.64000,1.73501e-05
40509.65000,1.72394e-05
40509.66000,1.71319e-05
40509.67000,1.70244e-05
40509.68000,1.6917e-05
40509.69000,1.68095e-05
40509.70000,1.6702e-05
40509.71000,1.65946e-05
40509.72000,1.64871e-05
40509.73000,1.63797e-05
40509.74000,1.62722e-05
40509.75000,1.61647e-05
40509.76000,1.60573e-05
40509.77000,1.59498e-05
40509.78000,1.58423e-05
40509.79000,1.57349e-05
40509.80000,1.56274e-05
40509.81000,1.55199e-05
40509.82000,1.54125e-05
40509.83000,1.5305e-05
40509.84000,1.51975e-05
40509.85000,1.50901e-05
40509.86000,1.49826e-05
40509.87000,1.48752e-05
40509.88000,1.47677e-05
40509.89000,1.46602e-05
40509.90000,1.45528e-05
40509.91000,1.44453e-05
40509.92000,1.43378e-05
40509.93000,1.42304e-05
40509.94000,1.41229e-05
40509.95000,1.40154e-05
40509.96000,1.38998e-05
40509.97000,1.37701e-05
40509.98000,1.36405e-05
40509.99000,1.35109e-05
40510.00000,1.33812e-05
40510.01000,1.32516e-05
40510.02000,1.3122e-05
40510.03000,1.29923e-05
40510.04000,1.28627e-05
40510.05000,1.27331e-05
40510.06000,1.26035e-05
40510.07000,1.24738e-05
40510.08000,1.23442e-05
40510.09000,1.22146e-05
40510.10000,1.20849e-05
40510.11000,1.19553e-05
40510.12000,1.18257e-05
40510.13000,1.1696e-05
40510.14000,1.15664e-05
40510.15000,1.14368e-05
40510.16000,1.13071e-05
40510.17000,1.11775e-05
40510.18000,1.10479e-05
40510.19000,1.09182e-05
40510.20000,1.07886e-05
40510.21000,1.0659e-05
40510.22000,1.05293e-05
40510.23000,1.03997e-05
40510.24000,1.02701e-05
40510.25000,1.01405e-05
40510.26000,1.00108e-05
40510.27000,9.88119e-06
40510.28000,9.79349e-06
40510.29000,9.71864e-06
40510.30000,9.64379e-06
40510.31000,9.56894e-06
40510.32000,9.49409e-06
40510.33000,9.41923e-06
40510.34000,9.34438e-06
40510.35000,9.26953e-06
40510.36000,9.19468e-06
40510.37000,9.11983e-06
40510.38000,9.04498e-06
40510.39000,8.97013e-06
40510.40000,8.89528e-06
40510.41000,8.82043e-06
40510.42000,8.74558e-06
40510.43000,8.67073e-06
40510.44000,8.59587e-06
40510.45000,8.52102e-06
40510.46000,8.44617e-06
40510.47000,8.37132e-06
40510.48000,8.29647e-06
40510.49000,8.22162e-06
40510.50000,8.14677e-06
40510.51000,8.07192e-06
40510.52000,7.99707e-06
40510.53000,7.92222e-06
40510.54000,7.84737e-06
40510.55000,7.77251e-06
40510.56000,7.69766e-06
40510.57000,7.62281e-06
40510.58000,7.54796e-06
40510.59000,7.47311e-06
40510.60000,7.39826e-06
40510.61000,7.32341e-06
40510.62000,7.24856e-06
40510.63000,7.17371e-06
40510.64000,7.09886e-06
40510.65000,7.024e-06
40510.66000,6.94915e-06
40510.67000,6.8743e-06
40510.68000,6.79945e-06
40510.69000,6.7246e-06
40510.70000,6.65483e-06
40510.71000,6.5881e-06
40510.72000,6.52137e-06
40510.73000,6.45464e-06
40510.74000,6.38791e-06
40510.75000,6.32118e-06
40510.76000,6.25445e-06
40510.77000,6.18772e-06
40510.78000,6.12099e-06
40510.79000,6.05426e-06
40510.80000,5.98753e-06
40510.81000,5.9208e-06
40510.82000,5.85407e-06
40510.83000,5.78734e-06
40510.84000,5.72061e-06
40510.85000,5.65388e-06
40510.86000,5.58715e-06
40510.87000,5.52042e-06
40510.88000,5.45369e-06
40510.89000,5.38696e-06
40510.90000,5.32023e-06
40510.91000,5.2535e-06
40510.92000,5.18677e-06
40510.93000,5.12004e-06
40510.94000,5.05331e-06
40510.95000,4.98657e-06
40510.96000,4.91984e-06
40510.97000,4.85311e-06
40510.98000,4.78638e-06
40510.99000,4.71965e-06
40511.00000,4.65292e-06
40511.01000,4.58619e-06
40511.02000,4.51946e-06
40511.03000,4.45273e-06
40511.04000,4.386e-06
40511.05000,4.31927e-06
40511.06000,4.25254e-06
40511.07000,4.18581e-06
40511.08000,4.11908e-06
40511.09000,4.05235e-06
40511.10000,3.98562e-06
40511.11000,3.91889e-06
40511.12000,3.8398e-06
40511.13000,3.74762e-06
40511.14000,3.65544e-06
40511.15000,3.56325e-06
40511.16000,3.47107e-06
40511.17000,3.37889e-06
40511.18000,3.28671e-06
40511.19000,3.19452e-06
40511.20000,3.10234e-06
40511.21000,3.01016e-06
40511.22000,2.91798e-06
40511.23000,2.82579e-06
40511.24000,2.73361e-06
40511.25000,2.64143e-06
40511.26000,2.54925e-06
40511.27000,2.45706e-06
40511.28000,2.36488e-06
40511.29000,2.2727e-06
40511.30000,2.18052e-06
40511.31000,2.08833e-06
40511.32000,1.99615e-06
40511.33000,1.90397e-06
40511.34000,1.81179e-06
40511.35000,1.7196e-06
40511.36000,1.62742e-06
40511.37000,1.53524e-06
40511.38000,1.44306e-06
40511.39000,1.35087e-06
40511.40000,1.25869e-06
40511.41000,1.16651e-06
40511.42000,1.07433e-06
40511.43000,9.82143e-07
40511.44000,8.8996e-07
40511.45000,7.97777e-07
40511.46000,7.05595e-07
40511.47000,6.13412e-07
40511.48000,5.2123e-07
40511.49000,4.29047e-07
40511.50000,3.36865e-07
40511.51000,2.44682e-07
40511.52000,1.525e-07
40511.53000,6.0317e-08
40511.54000,0
40511.55000,0
40511.56000,0
40511.57000,0
40511.58000,0
40511.59000,0
40511.60000,0
40511.61000,0
40511.62000,0
40511.63000,0
40511.64000,0
40511.65000,0
40511.66000,0
40511.67000,0
40511.68000,0
40511.69000,0
40511.70000,0
40511.71000,0
40511.72000,0
40511.73000,0
40511.74000,0
40511.75000,0
40511.76000,0
40511.77000,0
40511.78000,0
40511.79000,0
40511.80000,0
40511.81000,0
40511.82000,0
40511.83000,0
40511.84000,0
40511.85000,0
40511.86000,0
40511.87000,0
40511.88000,0
40511.89000,0
40511.90000,0
40511.91000,0
40511.92000,0
40511.93000,0
40511.94000,0
40511.95000,0
40511.96000,8.86757e-07
