t, Evaporation,t, Groundwater Recharge (m3/day),t, Infiltration rate (m3/day),t, Inflow to the pond (m3/day),t, Overflow (m3/day),t, Pond water depth (m),t, Precipitation (mm/day),t, Soil Moisture,t, Underdrain flow (m3/day)
44377.62500,1.71639,44377.62500,0.604725,44377.62500,0.000151912,44377.62500,0.000134209,44377.62500,0,44377.62500,9.07724e-06,44377.62500,0,44377.62500,0.353898,44377.62500,0
44377.66667,1.92505,44377.66667,0.604432,44377.66667,0.000148286,44377.66667,0.000130542,44377.66667,0,44377.66667,9.21883e-06,44377.66667,0,44377.66667,0.358888,44377.66667,0
44377.70833,2.00378,44377.70833,0.604138,44377.70833,0.000144495,44377.70833,0.000127014,44377.70833,0,44377.70833,8.40581e-06,44377.70833,0,44377.70833,0.35305,44377.70833,0
44377.75000,1.97027,44377.75000,0.603843,44377.75000,0.000140551,44377.75000,0.000123617,44377.75000,0,44377.75000,8.14868e-06,44377.75000,0,44377.75000,0.374241,44377.75000,0
44377.79167,1.87275,44377.79167,0.603547,44377.79167,0.000136536,44377.79167,0.000120346,44377.79167,0,44377.79167,8.25902e-06,44377.79167,0,44377.79167,0.372175,44377.79167,0
44377.83333,1.66863,44377.83333,0.603249,44377.83333,0.000132459,44377.83333,0.000117194,44377.83333,0,44377.83333,8.32496e-06,44377.83333,0,44377.83333,0.369869,44377.83333,0
44377.87500,1.33663,44377.87500,0.60295,44377.87500,0.000128312,44377.87500,0.000114157,44377.87500,0,44377.87500,8.99671e-06,44377.87500,0,44377.87500,0.369964,44377.87500,0
44377.91667,0.928913,44377.91667,0.602684,44377.91667,0.000124595,44377.91667,0.000111558,44377.91667,0,44377.91667,9.12297e-06,44377.91667,0,44377.91667,0.361059,44377.91667,0
44377.95833,0.530961,44377.95833,0.602517,44377.95833,0.00012221,44377.95833,0.000109967,44377.95833,0,44377.95833,8.57776e-06,44377.95833,0,44377.95833,0.375737,44377.95833,0
44378.00000,0.172169,44378.00000,0.602151,44378.00000,0.000116945,44378.00000,0.000106347,44378.00000,0,44378.00000,8.33371e-06,44378.00000,0,44378.00000,0.37095,44378.00000,0
44378.04167,0.0244646,44378.04167,0.601917,44378.04167,0.266996,44378.04167,0.403183,44378.04167,0,44378.04167,0.000466508,44378.04167,1.2,44378.04167,0.369406,44378.04167,0
44378.08333,0.00164555,44378.08333,0.601606,44378.08333,2.13886,44378.08333,2.16865,44378.08333,0,44378.08333,0.00185692,44378.08333,1.2,44378.08333,0.371661,44378.08333,0
44378.12500,0.000598766,44378.12500,0.60097,44378.12500,0.623041,44378.12500,0.571378,44378.12500,0,44378.12500,0.000778328,44378.12500,0.0109318,44378.12500,0.361759,44378.12500,0
44378.16667,0.000491118,44378.16667,0.600546,44378.16667,0.316257,44378.16667,0.293608,44378.16667,0,44378.16667,0.000541065,44378.16667,0,44378.16667,0.344804,44378.16667,0
44378.20833,0.000451195,44378.20833,0.60012,44378.20833,0.195972,44378.20833,0.182919,44378.20833,0,44378.20833,0.000391906,44378.20833,0,44378.20833,0.33474,44378.20833,0
44378.25000,0.000437712,44378.25000,0.599696,44378.25000,0.131228,44378.25000,0.122959,44378.25000,0,44378.25000,0.000301941,44378.25000,0,44378.25000,0.328247,44378.25000,0
44378.29167,0.000435124,44378.29167,0.599273,44378.29167,0.0893708,44378.29167,0.0839021,44378.29167,0,44378.29167,0.000250219,44378.29167,0,44378.29167,0.338923,44378.29167,0
44378.33333,0.00287168,44378.33333,0.598941,44378.33333,0.0677284,44378.33333,0.0637156,44378.33333,0,44378.33333,0.000193297,44378.33333,0,44378.33333,0.362983,44378.33333,0
44378.37500,0.00641567,44378.37500,0.59865,44378.37500,0.0552642,44378.37500,0.0520965,44378.37500,0,44378.37500,0.000172947,44378.37500,0,44378.37500,0.369946,44378.37500,0
44378.41667,0.0170919,44378.41667,0.598373,44378.41667,0.0433658,44378.41667,0.0410003,44378.41667,0,44378.41667,0.000145943,44378.41667,3.47414e-10,44378.41667,0.370658,44378.41667,0
44378.45833,0.157511,44378.45833,0.598328,44378.45833,0.0417613,44378.45833,0.0394135,44378.45833,0,44378.45833,0.000132086,44378.45833,7.01468e-09,44378.45833,0.369551,44378.45833,0
44378.50000,0.305955,44378.50000,0.598298,44378.50000,0.0407937,44378.50000,0.038415,44378.50000,0,44378.50000,0.000129684,44378.50000,1.40729e-08,44378.50000,0.367147,44378.50000,0
44378.54167,0.33075,44378.54167,0.598126,44378.54167,1.85078,44378.54167,2.28966,44378.54167,0,44378.54167,0.00121962,44378.54167,3.6,44378.54167,0.373497,44378.54167,0
44378.58333,0.887477,44378.58333,0.597815,44378.58333,7.97879,44378.58333,7.89198,44378.58333,0,44378.58333,0.00409182,44378.58333,3.6,44378.58333,0.376987,44378.58333,0
44378.62500,1.14663,44378.62500,0.597506,44378.62500,3.2902,44378.62500,3.1641,44378.62500,0,44378.62500,0.00206159,44378.62500,1.2,44378.62500,0.355687,44378.62500,0
44378.66667,1.50701,44378.66667,0.5972,44378.66667,6.3855,44378.66667,6.85566,44378.66667,0,44378.66667,0.00363592,44378.66667,4.8,44378.66667,0.359253,44378.66667,0
44378.70833,1.45168,44378.70833,0.596898,44378.70833,12.794,44378.70833,13.2356,44378.70833,0,44378.70833,0.00752719,44378.70833,7.2,44378.70833,0.350305,44378.70833,0
44378.75000,1.63418,44378.75000,0.596601,44378.75000,16.4945,44378.75000,17.3367,44378.75000,0,44378.75000,0.0107354,44378.75000,9.6,44378.75000,0.360328,44378.75000,0
44378.79167,0.931255,44378.79167,0.596312,44378.79167,79.8431,44378.79167,160.898,44378.79167,0,44378.79167,0.0691647,44378.79167,94.8,44378.79167,0.366448,44378.79167,0
44378.83333,0.479439,44378.83333,0.596035,44378.83333,158.269,44378.83333,351.236,44378.83333,0.0291642,44378.83333,0.18236,44378.83333,176.4,44378.83333,0.380382,44378.83333,20.5562
44378.87500,0.605305,44378.87500,0.595787,44378.87500,182.676,44378.87500,212.301,44378.87500,4.29316,44378.87500,0.245162,44378.87500,99.6,44378.87500,0.395668,44378.87500,175.531
44378.91667,0.795577,44378.91667,0.595582,44378.91667,166.604,44378.91667,42.9063,44378.91667,0.248126,44378.91667,0.233518,44378.91667,16.8,44378.91667,0.405184,44378.91667,152.646
44378.95833,0.159219,44378.95833,0.595433,44378.95833,138.571,44378.95833,115.981,44378.95833,0,44378.95833,0.201537,44378.95833,68.4,44378.95833,0.398929,44378.95833,121.54
44379.00000,0.0320903,44379.00000,0.595344,44379.00000,152.719,44379.00000,90.5829,44379.00000,0,44379.00000,0.211335,44379.00000,33.6,44379.00000,0.380917,44379.00000,133.468
44379.04167,0.00928332,44379.04167,0.595346,44379.04167,141.956,44379.04167,135.407,44379.04167,0,44379.04167,0.201123,44379.04167,73.2,44379.04167,0.381802,44379.04167,126.758
44379.08333,0.000657549,44379.08333,0.595406,44379.08333,176.005,44379.08333,389.813,44379.08333,2.14514,44379.08333,0.242766,44379.08333,201.6,44379.08333,0.387937,44379.08333,158.304
44379.12500,0.00020475,44379.12500,0.595532,44379.12500,215.379,44379.12500,431.048,44379.12500,48.9055,44379.12500,0.339821,44379.12500,212.4,44379.12500,0.389223,44379.12500,200.688
44379.16667,0.00022173,44379.16667,0.595721,44379.16667,218.194,44379.16667,266.062,44379.16667,61.5445,44379.16667,0.390013,44379.16667,132,44379.16667,0.387699,44379.16667,219.422
44379.20833,0.000178357,44379.20833,0.595969,44379.20833,216.513,44379.20833,192.382,44379.20833,54.6624,44379.20833,0.371113,44379.20833,92.4,44379.20833,0.398739,44379.20833,243.572
44379.25000,0.000192083,44379.25000,0.596274,44379.25000,206.669,44379.25000,92.2083,44379.25000,25.8206,44379.25000,0.317072,44379.25000,43.2,44379.25000,0.404519,44379.25000,227.334
44379.29167,0.000192013,44379.29167,0.596632,44379.29167,185.573,44379.29167,61.6747,44379.29167,6.05802,44379.29167,0.278397,44379.29167,30,44379.29167,0.408743,44379.29167,233.329
44379.33333,0.000186128,44379.33333,0.597037,44379.33333,165.03,44379.33333,48.5441,44379.33333,0.128994,44379.33333,0.25714,44379.33333,22.8,44379.33333,0.400195,44379.33333,201.541
44379.37500,0.000226171,44379.37500,0.597485,44379.37500,124.326,44379.37500,24.4012,44379.37500,0,44379.37500,0.192358,44379.37500,9.6,44379.37500,0.395278,44379.37500,140.302
44379.41667,0.00227833,44379.41667,0.597972,44379.41667,82.723,44379.41667,8.98832,44379.41667,0,44379.41667,0.123462,44379.41667,3.6,44379.41667,0.392704,44379.41667,93.1933
44379.45833,0.0417475,44379.45833,0.598494,44379.45833,47.8195,44379.45833,10.853,44379.45833,0,44379.45833,0.0672878,44379.45833,6,44379.45833,0.394595,44379.45833,59.1453
44379.50000,0.139407,44379.50000,0.599228,44379.50000,22.5042,44379.50000,13.9666,44379.50000,0,44379.50000,0.0267578,44379.50000,7.18133,44379.50000,0.391701,44379.50000,33.0609
44379.54167,0.199494,44379.54167,0.599631,44379.54167,25.7922,44379.54167,30.9451,44379.54167,0,44379.54167,0.0276221,44379.54167,19.2,44379.54167,0.395924,44379.54167,29.5032
44379.58333,0.519703,44379.58333,0.600232,44379.58333,39.3573,44379.58333,38.4364,44379.58333,0,44379.58333,0.0443338,44379.58333,16.8,44379.58333,0.395714,44379.58333,39.529
44379.62500,0.559268,44379.62500,0.601008,44379.62500,15.3823,44379.62500,8.75733,44379.62500,0,44379.62500,0.0157527,44379.62500,2.72,44379.62500,0.36665,44379.62500,22.974
44379.66667,0.752729,44379.66667,0.601489,44379.66667,5.98345,44379.66667,4.60652,44379.66667,0,44379.66667,0.00579193,44379.66667,1.2,44379.66667,0.36085,44379.66667,12.2541
44379.70833,1.18659,44379.70833,0.603003,44379.70833,0.908253,44379.70833,0.743764,44379.70833,0,44379.70833,0.00117723,44379.70833,1.92522e-09,44379.70833,0.362861,44379.70833,2.61253
44379.75000,1.46014,44379.75000,0.603086,44379.75000,0.796877,44379.75000,0.674268,44379.75000,0,44379.75000,0.00102173,44379.75000,6.50907e-09,44379.75000,0.372628,44379.75000,2.18237
44379.79167,1.46466,44379.79167,0.603461,44379.79167,1.07664,44379.79167,1.1846,44379.79167,0,44379.79167,0.00124198,44379.79167,1.2,44379.79167,0.352524,44379.79167,1.17929
44379.83333,1.46485,44379.83333,0.604131,44379.83333,3.46692,44379.83333,3.65602,44379.83333,0,44379.83333,0.0029705,44379.83333,2.4,44379.83333,0.360732,44379.83333,0.883274
44379.87500,1.15788,44379.87500,0.604804,44379.87500,3.5376,44379.87500,3.38292,44379.87500,0,44379.87500,0.00318269,44379.87500,1.2,44379.87500,0.349728,44379.87500,1.35134
44379.91667,0.982603,44379.91667,0.606224,44379.91667,0.766261,44379.91667,0.670647,44379.91667,0,44379.91667,0.00106639,44379.91667,0,44379.91667,0.34317,44379.91667,0.0691877
44379.95833,0.694263,44379.95833,0.60632,44379.95833,0.67552,44379.95833,0.601352,44379.95833,0,44379.95833,0.000966502,44379.95833,0,44379.95833,0.345607,44379.95833,0.0182448
44380.00000,0.242037,44380.00000,0.607134,44380.00000,0.291183,44380.00000,0.267776,44380.00000,0,44380.00000,0.000573574,44380.00000,0,44380.00000,0.356779,44380.00000,0
44380.04167,0.0442914,44380.04167,0.607809,44380.04167,0.180473,44380.04167,0.166644,44380.04167,0,44380.04167,0.000434931,44380.04167,0,44380.04167,0.358233,44380.04167,0
44380.08333,0.00738388,44380.08333,0.608684,44380.08333,0.110763,44380.08333,0.102506,44380.08333,0,44380.08333,0.000300572,44380.08333,0,44380.08333,0.368238,44380.08333,0
44380.12500,0.00236024,44380.12500,0.609399,44380.12500,0.0776007,44380.12500,0.0718882,44380.12500,0,44380.12500,0.000247069,44380.12500,0,44380.12500,0.377406,44380.12500,0
44380.16667,0.00265166,44380.16667,0.610037,44380.16667,0.0582741,44380.16667,0.0540071,44380.16667,0,44380.16667,0.000199951,44380.16667,0,44380.16667,0.371612,44380.16667,0
44380.20833,0.00249434,44380.20833,0.610666,44380.20833,0.0449424,44380.20833,0.0416551,44380.20833,0,44380.20833,0.00016608,44380.20833,0,44380.20833,0.383601,44380.20833,0
44380.25000,0.00218031,44380.25000,0.611283,44380.25000,0.0354425,44380.25000,0.0328451,44380.25000,0,44380.25000,0.000155701,44380.25000,0,44380.25000,0.380934,44380.25000,0
44380.29167,0.00185689,44380.29167,0.611889,44380.29167,0.0284846,44380.29167,0.0263889,44380.29167,0,44380.29167,0.000145261,44380.29167,0,44380.29167,0.372719,44380.29167,0
44380.33333,0.00151308,44380.33333,0.612484,44380.33333,0.0232672,44380.33333,0.0215463,44380.33333,0,44380.33333,0.000124043,44380.33333,0,44380.33333,0.374119,44380.33333,0
44380.37500,0.00119259,44380.37500,0.613065,44380.37500,0.0192748,44380.37500,0.0178403,44380.37500,0,44380.37500,0.000112571,44380.37500,0,44380.37500,0.383497,44380.37500,0
44380.41667,0.0404976,44380.41667,0.613634,44380.41667,0.0161671,44380.41667,0.0149538,44380.41667,0,44380.41667,9.4448e-05,44380.41667,0,44380.41667,0.383945,44380.41667,0
44380.45833,0.220712,44380.45833,0.614189,44380.45833,0.0137146,44380.45833,0.0126702,44380.45833,0,44380.45833,8.88804e-05,44380.45833,0,44380.45833,0.365804,44380.45833,0
44380.50000,0.560712,44380.50000,0.61473,44380.50000,0.0117529,44380.50000,0.0108385,44380.50000,0,44380.50000,8.9443e-05,44380.50000,0,44380.50000,0.358956,44380.50000,0
44380.54167,0.958647,44380.54167,0.615257,44380.54167,0.0101593,44380.54167,0.00935144,44380.54167,0,44380.54167,8.25182e-05,44380.54167,0,44380.54167,0.36697,44380.54167,0
44380.58333,1.3198,44380.58333,0.615554,44380.58333,0.0103819,44380.58333,0.0111135,44380.58333,0,44380.58333,8.65333e-05,44380.58333,0.0269537,44380.58333,0.36515,44380.58333,0
44380.62500,1.60592,44380.62500,0.61589,44380.62500,0.357226,44380.62500,0.504622,44380.62500,0,44380.62500,0.000552564,44380.62500,1.2,44380.62500,0.385408,44380.62500,0
44380.66667,1.82674,44380.66667,0.61639,44380.66667,4.00987,44380.66667,4.44142,44380.66667,0,44380.66667,0.00305,44380.66667,3.6,44380.66667,0.380473,44380.66667,0
44380.70833,2.0203,44380.70833,0.616875,44380.70833,6.12051,44380.70833,5.9272,44380.70833,0,44380.70833,0.00471075,44380.70833,2.4,44380.70833,0.367884,44380.70833,0
44380.75000,2.24976,44380.75000,0.617343,44380.75000,2.80054,44380.75000,2.7175,44380.75000,0,44380.75000,0.00238898,44380.75000,1.2,44380.75000,0.375971,44380.75000,0
44380.79167,1.96499,44380.79167,0.617796,44380.79167,4.09688,44380.79167,4.20401,44380.79167,0,44380.79167,0.00332083,44380.79167,2.4,44380.79167,0.364033,44380.79167,0
44380.83333,1.65417,44380.83333,0.618234,44380.83333,3.67945,44380.83333,3.50097,44380.83333,0,44380.83333,0.00314037,44380.83333,1.2,44380.83333,0.365655,44380.83333,0
44380.87500,1.32438,44380.87500,0.619362,44380.87500,0.659388,44380.87500,0.583199,44380.87500,0,44380.87500,0.000788587,44380.87500,0.0175929,44380.87500,0.354661,44380.87500,0
44380.91667,0.967435,44380.91667,0.619494,44380.91667,0.478493,44380.91667,0.426587,44380.91667,0,44380.91667,0.000646073,44380.91667,0,44380.91667,0.357,44380.91667,0
44380.95833,0.609161,44380.95833,0.619535,44380.95833,0.441212,44380.95833,0.397893,44380.95833,0,44380.95833,0.000603807,44380.95833,0,44380.95833,0.342103,44380.95833,0
44381.00000,0.183034,44381.00000,0.620028,44381.00000,0.207688,44381.00000,0.191973,44381.00000,0,44381.00000,0.00040909,44381.00000,0,44381.00000,0.34289,44381.00000,0
44381.04167,0.0273976,44381.04167,0.620396,44381.04167,0.135452,44381.04167,0.125474,44381.04167,0,44381.04167,0.000328523,44381.04167,0,44381.04167,0.347593,44381.04167,0
44381.08333,0.00371029,44381.08333,0.620855,44381.08333,0.0867353,44381.08333,0.080431,44381.08333,0,44381.08333,0.000270463,44381.08333,0,44381.08333,0.351183,44381.08333,0
44381.12500,0.00106755,44381.12500,0.62122,44381.12500,0.062488,44381.12500,0.0579664,44381.12500,0,44381.12500,0.00022695,44381.12500,0,44381.12500,0.35713,44381.12500,0
44381.16667,0.000834814,44381.16667,0.621538,44381.16667,0.0478921,44381.16667,0.0444275,44381.16667,0,44381.16667,0.000197202,44381.16667,0,44381.16667,0.338466,44381.16667,0
44381.20833,0.000531865,44381.20833,0.621843,44381.20833,0.0375693,44381.20833,0.034845,44381.20833,0,44381.20833,0.00016517,44381.20833,0,44381.20833,0.354803,44381.20833,0
44381.25000,0.000409045,44381.25000,0.622137,44381.25000,0.0300574,44381.25000,0.0278684,44381.25000,0,44381.25000,0.000144494,44381.25000,0,44381.25000,0.372491,44381.25000,0
44381.29167,0.000335717,44381.29167,0.622419,44381.29167,0.024456,44381.29167,0.0226649,44381.29167,0,44381.29167,0.000112651,44381.29167,0,44381.29167,0.374884,44381.29167,0
44381.33333,0.000255043,44381.33333,0.622689,44381.33333,0.0201905,44381.33333,0.0187023,44381.33333,0,44381.33333,0.000104218,44381.33333,0,44381.33333,0.370385,44381.33333,0
44381.37500,0.00023596,44381.37500,0.622949,44381.37500,0.0168823,44381.37500,0.0156291,44381.37500,0,44381.37500,9.23576e-05,44381.37500,0,44381.37500,0.374997,44381.37500,0
44381.41667,0.0392326,44381.41667,0.623197,44381.41667,0.0142768,44381.41667,0.0132074,44381.41667,0,44381.41667,8.67047e-05,44381.41667,0,44381.41667,0.371994,44381.41667,0
44381.45833,0.205901,44381.45833,0.623433,44381.45833,0.012199,44381.45833,0.0112717,44381.45833,0,44381.45833,7.75553e-05,44381.45833,0,44381.45833,0.37548,44381.45833,0
44381.50000,0.516596,44381.50000,0.623562,44381.50000,0.0111485,44381.50000,0.0103148,44381.50000,0,44381.50000,8.25416e-05,44381.50000,2.36555e-09,44381.50000,0.343532,44381.50000,0
44381.54167,0.890232,44381.54167,0.623714,44381.54167,0.342198,44381.54167,0.488887,44381.54167,0,44381.54167,0.000520611,44381.54167,1.2,44381.54167,0.351929,44381.54167,0
44381.58333,1.19909,44381.58333,0.623931,44381.58333,2.12689,44381.58333,2.16829,44381.58333,0,44381.58333,0.00187868,44381.58333,1.2,44381.58333,0.35877,44381.58333,0
44381.62500,1.44265,44381.62500,0.624309,44381.62500,0.667025,44381.62500,0.602916,44381.62500,0,44381.62500,0.000864773,44381.62500,0.0409938,44381.62500,0.362843,44381.62500,0
44381.66667,1.77967,44381.66667,0.624386,44381.66667,0.500573,44381.66667,0.457232,44381.66667,0,44381.66667,0.00071842,44381.66667,0.0196203,44381.66667,0.363858,44381.66667,0
44381.70833,1.98013,44381.70833,0.624507,44381.70833,0.87431,44381.70833,0.995073,44381.70833,0,44381.70833,0.00104623,44381.70833,1.2,44381.70833,0.358049,44381.70833,0
44381.75000,1.85539,44381.75000,0.624681,44381.75000,2.51879,44381.75000,2.51579,44381.75000,0,44381.75000,0.00241394,44381.75000,1.2,44381.75000,0.349479,44381.75000,0
44381.79167,1.65951,44381.79167,0.625122,44381.79167,0.402952,44381.79167,0.347244,44381.79167,0,44381.79167,0.000665803,44381.79167,0,44381.79167,0.373502,44381.79167,0
44381.83333,1.45365,44381.83333,0.625238,44381.83333,0.284482,44381.83333,0.250717,44381.83333,0,44381.83333,0.000542225,44381.83333,0,44381.83333,0.356505,44381.83333,0
44381.87500,1.23393,44381.87500,0.625342,44381.87500,0.178166,44381.87500,0.16404,44381.87500,0,44381.87500,0.000397328,44381.87500,0,44381.87500,0.347582,44381.87500,0
44381.91667,0.903317,44381.91667,0.625354,44381.91667,0.169095,44381.91667,0.156165,44381.91667,0,44381.91667,0.000344466,44381.91667,0,44381.91667,0.335245,44381.91667,0
44381.95833,0.571439,44381.95833,0.625365,44381.95833,0.161129,44381.95833,0.149185,44381.95833,0,44381.95833,0.000370866,44381.95833,0,44381.95833,0.349827,44381.95833,0
44382.00000,0.178129,44382.00000,0.625502,44382.00000,0.0950331,44382.00000,0.0885105,44382.00000,0,44382.00000,0.000302992,44382.00000,0,44382.00000,0.367525,44382.00000,0
44382.04167,0.0290089,44382.04167,0.625592,44382.04167,0.0685376,44382.04167,0.0638044,44382.04167,0,44382.04167,0.000242311,44382.04167,0,44382.04167,0.365437,44382.04167,0
44382.08333,0.00383415,44382.08333,0.625691,44382.08333,0.0479669,44382.08333,0.0446236,44382.08333,0,44382.08333,0.000187745,44382.08333,0,44382.08333,0.376503,44382.08333,0
44382.12500,0.00057907,44382.12500,0.625759,44382.12500,0.0366966,44382.12500,0.0341156,44382.12500,0,44382.12500,0.000158535,44382.12500,0,44382.12500,0.364752,44382.12500,0
44382.16667,0.00048681,44382.16667,0.625809,44382.16667,0.0294162,44382.16667,0.0273295,44382.16667,0,44382.16667,0.000134922,44382.16667,0,44382.16667,0.361691,44382.16667,0
44382.20833,0.000380187,44382.20833,0.62585,44382.20833,0.0239729,44382.20833,0.0222578,44382.20833,0,44382.20833,0.000118833,44382.20833,0,44382.20833,0.36919,44382.20833,0
